序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1639,603639,海利尔,14.04,1.74,0.24,40605.0,56722635.0,2.83,14.11,13.72,13.8,13.8,1.45,1.19,11.37,1.42,4772172637.0,4771891837.0,0.21,0.29,22.62,17.98
1640,000989,九芝堂,12.3,1.74,0.21,676166.0,837168817.6,8.02,12.88,11.91,11.92,12.09,0.76,9.74,22.58,2.91,10528086748.0,8538086242.0,0.0,-0.16,44.37,60.57
1641,000966,长源电力,4.69,1.74,0.08,559868.0,261015454.04,2.6,4.71,4.59,4.6,4.61,1.22,1.72,-55.48,1.23,16326054225.0,15296542026.0,0.0,-0.21,-2.9,0.21
1642,000962,东方钽业,17.55,1.74,0.3,170408.0,297611584.4,3.36,17.65,17.07,17.26,17.25,1.21,3.4,39.21,3.39,8862192998.0,8804125769.0,0.06,0.11,19.14,28.85
1643,002102,能特科技,4.1,1.74,0.07,963292.0,392151362.5,2.73,4.13,4.02,4.07,4.03,0.87,4.13,12.5,3.19,10793580009.0,9552334504.0,0.0,0.0,42.86,56.49
1644,603055,台华新材,9.33,1.74,0.16,127794.0,118720236.0,2.51,9.38,9.15,9.17,9.17,1.84,1.44,12.73,1.7,8306430266.0,8261273066.0,0.0,0.0,0.21,-13.85
1645,688298,东方生物,29.26,1.74,0.5,43552.0,127198546.0,3.44,29.6,28.61,28.76,28.76,1.43,2.16,-12.77,0.9,5898816000.0,5898816000.0,-0.03,0.0,30.86,-0.24
1646,002563,森马服饰,5.29,1.73,0.09,286391.0,150638213.78,1.92,5.29,5.19,5.19,5.2,1.79,1.3,16.62,1.28,14251736946.0,11646963958.0,0.0,0.19,-18.49,-20.69
1647,603779,威龙股份,7.64,1.73,0.13,79372.0,60373262.0,1.86,7.64,7.5,7.5,7.51,1.1,2.39,72.78,4.53,2537112241.0,2537112241.0,0.13,0.13,7.15,-0.65
1648,002319,乐通股份,12.91,1.73,0.22,59035.0,75894860.0,4.49,13.09,12.52,12.64,12.69,1.36,2.95,-744.28,15.0,2704290104.0,2582000000.0,0.08,0.31,38.07,21.45
1649,688190,云路股份,93.12,1.73,1.58,6909.0,63847554.0,2.74,93.33,90.82,90.82,91.54,1.09,0.58,35.4,4.45,11174400000.0,11174400000.0,-0.16,-0.05,-0.11,1.92
1650,002380,科远智慧,24.15,1.73,0.41,87820.0,212286958.27,4.38,24.62,23.58,23.74,23.74,1.05,6.2,23.79,2.54,5795798323.0,3423308144.0,-0.04,-0.04,4.91,30.97
1651,300402,宝色股份,19.99,1.73,0.34,108564.0,215021163.11,3.26,20.02,19.38,19.51,19.65,1.34,4.46,65.38,3.38,4933342035.0,4869933755.0,0.0,0.05,16.97,36.36
1652,603333,尚纬股份,8.21,1.73,0.14,207325.0,169804707.0,2.48,8.26,8.06,8.1,8.07,1.26,3.34,-88.01,2.46,5102741481.0,5102741481.0,0.12,0.12,41.31,47.4
1653,603039,泛微网络,64.8,1.73,1.1,67686.0,437035327.0,6.64,66.48,62.25,62.5,63.7,0.82,2.6,161.66,7.78,16887079130.0,16887079130.0,0.0,-0.05,-0.58,32.43
1654,688819,天能股份,27.78,1.72,0.47,26640.0,73781519.0,2.31,27.88,27.25,27.43,27.31,1.29,0.27,16.06,1.7,27004938000.0,27004938000.0,0.0,0.0,11.48,3.62
1655,300189,神农种业,4.72,1.72,0.08,1641286.0,775513179.33,5.82,4.85,4.58,4.6,4.64,2.21,18.52,-1239.27,6.92,4833280000.0,4183088549.0,0.0,0.21,3.28,20.1
1656,002283,天润工业,6.49,1.72,0.11,325264.0,210145933.88,1.88,6.5,6.38,6.41,6.38,1.58,3.24,18.77,1.25,7395077085.0,6512886524.0,0.0,0.15,17.15,26.76
1657,605088,冠盛股份,37.29,1.72,0.63,78262.0,287732630.0,3.63,37.53,36.2,36.66,36.66,1.21,4.16,21.22,2.69,7129903935.0,7014176657.0,0.03,0.13,18.76,52.33
1658,600028,中国石化,5.92,1.72,0.1,2044517.0,1204476451.0,2.41,5.94,5.8,5.81,5.82,1.8,0.22,13.53,0.87,717771807172.0,561463603118.0,0.0,0.17,6.67,-9.48
1659,300013,新宁物流,4.13,1.72,0.07,167748.0,68882360.88,1.48,4.13,4.07,4.09,4.06,1.17,3.76,99.5,11.16,2306022232.0,1842231372.0,0.0,0.0,-6.35,19.02
1660,301010,晶雪节能,18.35,1.72,0.31,36997.0,67646281.0,1.72,18.36,18.05,18.18,18.04,0.86,3.43,163.14,2.41,1981800000.0,1981800000.0,0.0,0.05,22.74,-21.48
1661,603222,济民健康,7.12,1.71,0.12,214926.0,152074179.0,6.14,7.33,6.9,6.98,7.0,0.7,4.09,-68.54,2.56,3738645179.0,3738645179.0,-0.14,-0.28,16.34,4.86
1662,600817,宇通重工,12.51,1.71,0.21,52962.0,65955431.0,2.03,12.53,12.28,12.28,12.3,1.21,1.0,32.19,2.67,6637860368.0,6595889318.0,0.0,0.0,16.16,8.97
1663,831167,鑫汇科,27.98,1.71,0.47,8473.0,23631854.85,2.33,28.15,27.51,27.67,27.51,0.97,2.92,61.48,5.29,1398522689.0,811026489.0,0.0,-0.14,4.4,41.46
1664,605008,长鸿高科,15.46,1.71,0.26,157988.0,251050272.0,9.41,16.72,15.29,16.72,15.2,7.22,2.46,-151.97,5.04,9986578920.0,9931201200.0,0.0,0.06,-2.28,29.48
1665,002524,光正眼科,4.75,1.71,0.08,147636.0,69713557.0,2.36,4.75,4.64,4.69,4.67,1.07,2.9,1073.07,21.59,2462718602.0,2414422264.0,0.0,0.21,25.99,30.49
1666,002340,格林美,6.56,1.71,0.11,1221806.0,799519324.64,2.33,6.6,6.45,6.45,6.45,1.59,2.4,16.44,1.68,33615401814.0,33353570107.0,-0.15,-0.15,8.79,1.55
1667,300516,久之洋,38.59,1.71,0.65,40717.0,155379490.0,2.85,38.63,37.55,37.71,37.94,1.02,2.26,-293.96,5.47,6946200000.0,6946200000.0,0.0,0.03,26.28,14.31
1668,300125,*ST聆达,7.13,1.71,0.12,77804.0,54922280.26,3.57,7.18,6.93,7.03,7.01,1.1,2.93,-9.1,-2.97,1907987964.0,1892504549.0,0.0,-0.28,11.41,8.36
1669,003013,地铁设计,14.91,1.71,0.25,26311.0,39114848.31,1.91,14.99,14.71,14.76,14.66,2.12,0.66,27.59,2.33,6088154049.0,5962472843.0,-0.13,-0.07,-1.58,1.84
1670,001289,龙源电力,16.64,1.71,0.28,63795.0,105613958.06,1.71,16.66,16.38,16.38,16.36,1.58,0.13,18.29,1.85,139107340969.0,83897784489.0,-0.12,-0.06,-3.65,5.92
1671,300798,锦鸡股份,8.91,1.71,0.15,179324.0,159825769.0,2.74,8.99,8.75,8.75,8.76,0.77,4.81,-146.25,2.47,4177424551.0,3321639420.0,-0.11,-0.22,31.42,24.79
1672,600354,敦煌种业,6.57,1.7,0.11,261951.0,170959982.0,3.41,6.63,6.41,6.46,6.46,1.17,4.96,13.57,4.85,3467659666.0,3467659666.0,0.15,0.15,3.63,10.98
1673,839729,永顺生物,9.58,1.7,0.16,21220.0,20243249.05,2.55,9.61,9.37,9.42,9.42,0.67,2.76,82.7,4.12,2618693000.0,735983893.0,0.0,0.21,-4.96,47.38
1674,300784,利安科技,55.03,1.7,0.92,11704.0,64183662.0,2.88,55.45,53.89,53.99,54.11,1.28,6.91,52.84,3.94,3094755128.0,931594616.0,0.0,0.04,12.47,-7.19
1675,600210,紫江企业,6.58,1.7,0.11,270146.0,176463042.0,2.16,6.58,6.44,6.46,6.47,1.15,1.78,14.74,1.7,9980123920.0,9980123920.0,0.0,0.15,7.17,4.28
1676,301259,艾布鲁,46.78,1.7,0.78,39307.0,182385866.5,5.13,47.1,44.74,45.66,46.0,1.43,3.98,214.38,8.66,7297680000.0,4625187158.0,0.06,-0.09,16.89,-2.54
1677,600880,博瑞传播,5.37,1.7,0.09,450678.0,242881107.0,3.41,5.46,5.28,5.3,5.28,0.92,4.12,247.84,1.93,5871193334.0,5869572040.0,0.0,0.37,23.45,13.53
1678,002717,ST岭南,1.79,1.7,0.03,548658.0,97362946.62,2.27,1.79,1.75,1.75,1.76,1.08,3.43,-12.27,3.26,3258218069.0,2865355173.0,0.56,0.56,-39.53,-44.58
1679,600854,春兰股份,5.39,1.7,0.09,86841.0,46580813.0,2.26,5.4,5.28,5.3,5.3,0.79,1.67,236.15,1.18,2799881520.0,2799881520.0,0.19,0.0,23.06,20.85
1680,000007,全新好,7.22,1.69,0.12,55736.0,40064845.65,1.27,7.22,7.13,7.19,7.1,0.93,1.61,352.82,13.82,2501354878.0,2501354878.0,0.14,0.28,7.92,2.7
1681,300769,德方纳米,33.18,1.69,0.55,93781.0,309237680.34,2.79,33.4,32.49,32.67,32.63,0.84,3.73,-13.91,1.72,9296638835.0,8353169782.0,0.03,0.09,21.18,-10.03
1682,600335,国机汽车,6.6,1.69,0.11,143461.0,94224495.0,2.0,6.61,6.48,6.5,6.49,1.31,0.96,18.45,0.87,9872205367.0,9872205367.0,0.0,0.15,8.73,7.32
1683,300603,立昂技术,12.05,1.69,0.2,306265.0,364493877.11,2.95,12.06,11.71,11.8,11.85,1.2,8.27,-61.46,3.89,5600818684.0,4464163753.0,-0.08,0.08,13.89,8.17
1684,001213,中铁特货,4.21,1.69,0.07,276282.0,116262729.56,2.17,4.24,4.15,4.15,4.14,2.12,0.62,27.26,0.99,18711111109.0,18711111109.0,0.0,-0.24,4.21,2.43
1685,002969,嘉美包装,3.6,1.69,0.06,212925.0,76382095.0,2.26,3.61,3.53,3.54,3.54,0.9,2.24,68.39,1.48,3439624644.0,3419192966.0,0.0,-0.28,8.43,16.13
1686,300433,蓝思科技,24.04,1.69,0.4,507209.0,1208070348.57,2.5,24.05,23.46,23.79,23.64,0.75,1.02,73.5,2.68,126090496463.0,119375340014.0,0.04,0.04,25.4,11.81
1687,301105,鸿铭股份,38.01,1.69,0.63,9942.0,37535340.0,2.65,38.13,37.14,37.21,37.38,1.11,6.05,117.8,2.24,1900500000.0,624789261.0,0.18,-0.03,22.61,36.73
1688,600203,福日电子,9.62,1.69,0.16,274782.0,263410604.0,2.22,9.64,9.43,9.46,9.46,1.05,4.63,-35.4,3.53,5704545349.0,5704545349.0,0.0,0.0,13.58,7.37
1689,301503,智迪科技,40.32,1.69,0.67,11930.0,47773054.25,1.99,40.37,39.58,39.67,39.65,1.29,3.67,29.35,3.1,3225600000.0,1309593600.0,0.0,0.15,16.06,19.75
1690,603839,安正时尚,7.22,1.69,0.12,71240.0,51122932.0,2.11,7.24,7.09,7.13,7.1,1.28,1.83,30.47,1.52,2808829090.0,2808829090.0,0.0,0.14,14.42,33.21
1691,600108,亚盛集团,3.03,1.68,0.05,497074.0,150298689.0,2.68,3.05,2.97,2.98,2.98,1.89,2.55,59.82,1.38,5899152817.0,5899152817.0,0.0,-0.33,3.06,3.77
1692,600778,友好集团,6.66,1.68,0.11,104135.0,69274928.0,1.98,6.7,6.57,6.59,6.55,0.96,3.35,25.2,8.74,2074532404.0,2072691114.0,-0.15,-0.15,-9.14,-26.73
1693,300279,和晶科技,7.28,1.68,0.12,218951.0,158763441.84,3.21,7.34,7.11,7.18,7.16,1.24,4.77,23.21,3.53,3560644287.0,3340324275.0,0.14,0.14,20.73,20.13
1694,301037,保立佳,13.88,1.68,0.23,28247.0,39099965.4,2.93,13.96,13.56,13.69,13.65,1.17,4.16,-46.78,3.11,1936284679.0,943583206.0,0.07,-0.07,14.62,34.63
1695,300489,光智科技,40.47,1.68,0.67,44790.0,180206681.0,2.49,40.7,39.71,39.8,39.8,1.49,3.27,145.62,8.9,5571619632.0,5548077343.0,-0.02,0.02,-6.97,-25.99
1696,300334,津膜科技,7.26,1.68,0.12,77757.0,56393135.0,2.8,7.32,7.12,7.13,7.14,1.58,2.57,317.93,3.79,2192994485.0,2192736065.0,0.14,0.0,21.4,25.61
1697,920819,颖泰生物,4.24,1.68,0.07,110521.0,46501990.01,1.92,4.24,4.16,4.18,4.17,1.24,0.92,553.29,1.03,5197392000.0,5120149800.0,0.0,0.0,-10.55,19.44
1698,002168,*ST惠程,3.63,1.68,0.06,67416.0,24614105.0,3.92,3.73,3.59,3.6,3.57,0.66,0.86,-42.24,-38.79,2846513026.0,2846513026.0,0.28,0.28,69.63,31.05
1699,000637,茂化实华,4.23,1.68,0.07,166978.0,70462312.66,1.68,4.24,4.17,4.18,4.16,1.25,4.54,-15.68,3.59,2199072756.0,1556700299.0,0.24,0.0,24.05,13.71
1700,001266,宏英智能,28.49,1.68,0.47,31521.0,89512177.29,2.75,28.68,27.91,28.2,28.02,1.05,8.94,248.62,3.04,2939306462.0,1004887884.0,-0.04,0.0,33.07,24.63
1701,920016,中草香料,25.99,1.68,0.43,13834.0,35831518.52,2.43,26.12,25.5,25.58,25.56,1.31,5.25,130.8,5.47,2000760335.0,685073555.0,0.0,0.0,3.79,31.66
1702,000970,中科三环,12.7,1.68,0.21,571517.0,726084668.11,3.2,12.85,12.45,12.53,12.49,1.16,4.7,286.13,2.4,15439717317.0,15439717317.0,0.08,0.16,18.58,22.71
1703,601333,广深铁路,3.03,1.68,0.05,503488.0,151537447.0,2.01,3.03,2.97,2.98,2.98,1.63,0.89,11.46,0.78,21463117110.0,17126278110.0,0.33,0.33,4.84,-11.66
1704,002021,中捷资源,2.43,1.67,0.04,424536.0,102766914.31,2.51,2.44,2.38,2.39,2.39,1.88,3.55,62.8,4.52,2905009895.0,2904914075.0,0.0,0.0,12.5,-0.82
1705,600467,好当家,2.43,1.67,0.04,580717.0,140731741.0,2.51,2.44,2.38,2.39,2.39,1.82,3.97,134.98,1.04,3550216159.0,3550216159.0,0.0,0.0,6.11,5.65
1706,301009,可靠股份,13.98,1.67,0.23,78111.0,109227152.0,3.13,14.09,13.66,13.74,13.75,1.43,5.98,51.11,2.85,3800602800.0,1825196744.0,0.07,0.07,14.87,31.64
1707,002342,巨力索具,7.3,1.67,0.12,1065510.0,770753926.4,2.92,7.36,7.15,7.18,7.18,0.8,11.16,292.68,2.88,7008000000.0,6969237000.0,0.0,0.14,56.99,126.01
1708,300929,华骐环保,10.99,1.67,0.18,34857.0,38171777.2,2.68,11.08,10.79,10.84,10.81,1.14,2.75,225.05,1.8,1452141186.0,1392953442.0,0.09,0.09,31.77,32.89
1709,600576,祥源文旅,7.9,1.67,0.13,170691.0,134347913.0,1.8,7.93,7.79,7.79,7.77,1.14,2.58,66.77,2.93,8330932676.0,5217081656.0,0.0,0.13,-16.84,14.66
1710,300778,新城市,16.45,1.67,0.27,176055.0,288825528.41,1.73,16.56,16.28,16.34,16.18,0.49,8.65,142.45,2.61,3350201111.0,3349540545.0,0.12,0.18,45.7,47.4
1711,688378,奥来德,17.69,1.67,0.29,84958.0,149756048.0,4.02,17.89,17.19,17.31,17.4,1.6,3.53,43.34,2.62,4409750056.0,4262592501.0,0.0,-0.06,13.25,-6.1
1712,601828,美凯龙,3.05,1.67,0.05,211400.0,64259389.0,2.33,3.06,2.99,2.99,3.0,0.85,0.59,-6.47,0.29,13281934653.0,11021013469.0,0.0,0.0,-2.24,-4.98
1713,300337,银邦股份,10.93,1.67,0.18,194692.0,211778288.58,2.51,10.99,10.72,10.74,10.75,1.26,2.74,153.72,5.35,8983585600.0,7775426399.0,0.0,0.0,6.84,-1.62
1714,000566,海南海药,6.69,1.67,0.11,1207250.0,803694459.1,6.23,6.85,6.44,6.52,6.58,1.35,10.35,-31.74,19.0,8679372693.0,7799936114.0,0.15,-0.3,21.2,39.67
1715,002631,德尔未来,4.88,1.67,0.08,161576.0,78399106.0,3.33,4.89,4.73,4.77,4.8,1.3,2.04,-29.93,1.75,3890740459.0,3872633078.0,0.0,0.21,2.09,10.16
1716,605555,德昌股份,16.47,1.67,0.27,71853.0,117744400.0,1.42,16.49,16.26,16.42,16.2,1.31,1.48,24.59,2.7,7972617089.0,7972617089.0,0.0,0.18,10.76,0.55
1717,300388,节能国祯,7.37,1.66,0.12,64661.0,47594402.4,1.79,7.4,7.27,7.29,7.25,1.54,0.95,18.49,1.13,5019281242.0,5012438323.0,0.0,0.0,9.19,-0.67
1718,603038,华立股份,14.74,1.66,0.24,54355.0,79646898.0,1.93,14.75,14.47,14.5,14.5,1.07,2.02,138.59,2.93,3960300542.0,3960300542.0,0.0,0.07,7.83,-9.57
1719,000690,宝新能源,4.9,1.66,0.08,628629.0,306682638.83,3.53,4.97,4.8,4.83,4.82,1.37,2.89,8.9,0.88,10661850524.0,10654909738.0,0.0,0.2,27.94,13.16
1720,002817,黄山胶囊,7.94,1.66,0.13,50215.0,39600662.2,2.82,7.96,7.74,7.81,7.81,1.05,1.73,31.52,2.57,2374839470.0,2302912002.0,0.25,0.25,20.3,28.06
1721,688391,钜泉科技,30.54,1.66,0.5,10321.0,31337716.0,2.5,30.61,29.86,30.0,30.04,1.0,1.8,98.36,1.86,3516351779.0,1750162621.0,-0.07,0.0,10.37,0.63
1722,300638,广和通,26.99,1.66,0.44,243523.0,655416945.95,2.82,27.16,26.41,26.6,26.55,1.11,4.57,43.85,5.97,20659591099.0,14383687585.0,0.0,0.04,12.79,36.31
1723,688710,益诺思,39.9,1.66,0.65,21782.0,85946613.0,4.54,40.1,38.32,38.89,39.25,1.25,7.73,254.83,2.39,5625086639.0,1125017368.0,-0.03,0.05,25.35,12.36
1724,301122,采纳股份,22.69,1.66,0.37,14388.0,32481617.0,2.55,22.79,22.22,22.35,22.32,1.16,2.14,90.29,1.55,2773753980.0,1527911314.0,0.18,0.18,20.31,13.56
1725,002221,东华能源,9.88,1.65,0.16,144745.0,142428955.0,2.06,9.93,9.73,9.75,9.72,0.99,0.99,74.03,1.4,15572142338.0,14433591837.0,0.2,0.1,19.47,4.11
1726,300851,交大思诺,28.89,1.65,0.47,10816.0,30994331.24,1.97,28.89,28.33,28.44,28.42,1.42,2.01,-167.57,2.0,2511505926.0,1555906687.0,0.0,0.07,10.23,10.82
1727,688448,磁谷科技,30.79,1.65,0.5,14996.0,45861292.0,2.01,30.84,30.23,30.56,30.29,0.87,3.13,-126.17,2.21,2206174317.0,1477067117.0,0.1,0.06,12.74,10.64
1728,833346,威贸电子,30.75,1.65,0.5,29808.0,91168334.72,4.1,31.18,29.94,30.19,30.25,1.47,6.72,56.35,5.71,2480836292.0,1364029041.0,0.0,0.16,18.31,34.28
1729,600681,百川能源,3.7,1.65,0.06,124190.0,45706258.0,1.65,3.7,3.64,3.65,3.64,1.1,0.93,11.89,1.38,4961162797.0,4957292456.0,0.54,0.54,17.46,10.12
1730,002685,华东重机,7.39,1.65,0.12,380000.0,279953943.67,2.2,7.42,7.26,7.28,7.27,1.21,3.77,54.17,4.76,7446833837.0,7445515830.0,0.14,0.27,6.33,9.81
1731,688148,芳源股份,5.54,1.65,0.09,127896.0,70283074.0,2.57,5.54,5.4,5.48,5.45,1.0,2.51,-14.23,8.1,2826358714.0,2826358714.0,0.18,0.36,30.05,11.92
1732,300430,诚益通,20.32,1.65,0.33,123517.0,249359382.0,2.55,20.34,19.83,19.85,19.99,1.04,4.75,110.16,2.49,5548310895.0,5280237527.0,0.1,0.15,24.43,33.16
1733,688092,爱科科技,23.51,1.64,0.38,10725.0,25107883.0,1.82,23.55,23.13,23.13,23.13,1.34,1.3,47.17,3.11,1944057346.0,1944057346.0,-0.04,0.0,17.26,15.7
1734,300751,迈为股份,73.18,1.64,1.18,40331.0,293497115.01,2.43,73.55,71.8,72.0,72.0,1.15,2.1,31.54,2.73,20446858339.0,14055931632.0,0.0,0.01,4.6,-30.0
1735,688599,天合光能,15.51,1.64,0.25,219769.0,339480955.0,2.62,15.61,15.21,15.26,15.26,0.9,1.01,-6.4,1.38,33801957540.0,33801957540.0,0.06,0.06,16.01,-19.64
1736,601899,紫金矿业,19.79,1.64,0.32,1730230.0,3404209889.0,1.69,19.83,19.5,19.56,19.47,1.06,0.84,12.93,3.8,525970188273.0,407435299749.0,0.0,-0.05,8.62,33.36
1737,300510,金冠股份,4.95,1.64,0.08,443850.0,218388235.44,2.46,4.99,4.87,4.97,4.87,1.63,5.38,-183.58,1.79,4082218965.0,4082218965.0,0.0,0.0,25.63,16.75
1738,601311,骆驼股份,9.3,1.64,0.15,313290.0,290609539.0,2.73,9.38,9.13,9.22,9.15,0.87,2.67,11.52,1.15,10910258897.0,10910258897.0,0.11,-0.11,19.54,16.25
1739,002890,弘宇股份,13.66,1.64,0.22,23102.0,31465798.58,2.31,13.72,13.41,13.51,13.44,0.94,1.43,111.7,3.9,2320494686.0,2205874336.0,-0.07,0.15,19.72,38.96
1740,300591,万里马,12.37,1.64,0.2,972635.0,1213760370.46,5.83,12.77,12.06,12.06,12.17,1.01,27.74,-97.1,16.67,5018184621.0,4337721745.0,0.0,0.0,193.13,200.97
1741,301222,浙江恒威,29.66,1.64,0.48,13775.0,40615654.0,2.09,29.69,29.08,29.19,29.18,1.24,4.7,36.03,2.15,3005548644.0,869583744.0,0.17,0.24,16.91,17.93
1742,301024,霍普股份,49.86,1.63,0.8,35279.0,175433165.0,3.28,50.4,48.79,49.2,49.06,0.88,5.86,-89.81,7.5,3170348100.0,3002070600.0,-0.2,-0.1,80.0,109.5
1743,688700,东威科技,37.41,1.63,0.6,44405.0,165110939.0,2.74,37.52,36.51,36.68,36.81,1.12,1.49,164.11,6.49,11163194878.0,11163194878.0,-0.03,0.16,19.03,27.42
1744,302132,中航成飞,88.0,1.63,1.41,230906.0,2028424641.84,5.49,89.7,84.95,85.91,86.59,1.45,3.91,376.3,13.16,235556849088.0,51986923912.0,0.03,0.13,52.14,23.7
1745,831526,凯华材料,29.27,1.63,0.47,12225.0,35631376.62,2.01,29.5,28.92,29.5,28.8,1.3,2.33,176.34,11.11,2420629000.0,1532796315.0,-0.03,0.24,-3.4,13.27
1746,000546,金圆股份,5.6,1.63,0.09,1614050.0,930993608.39,6.53,5.94,5.58,5.94,5.51,4.46,23.17,67.33,1.04,4354830267.0,3901549154.0,0.0,0.0,30.54,13.59
1747,002746,仙坛股份,6.22,1.63,0.1,151450.0,93583083.49,2.12,6.23,6.1,6.11,6.12,0.7,2.13,27.86,1.19,5352550882.0,4414186132.0,0.0,0.0,4.19,2.13
1748,001322,箭牌家居,8.75,1.63,0.14,50095.0,43671086.0,3.02,8.8,8.54,8.63,8.61,1.18,3.02,-28.97,1.82,8475225938.0,1449112000.0,-0.11,-0.11,4.54,9.92
1749,002489,浙江永强,3.74,1.63,0.06,318862.0,118926086.72,2.17,3.75,3.67,3.68,3.68,1.35,1.67,5.46,1.85,8112121011.0,7154728191.0,-0.27,0.0,10.32,16.88
1750,688450,光格科技,29.29,1.63,0.47,10252.0,29925493.0,2.95,29.39,28.54,28.96,28.82,0.85,2.13,-35.16,1.93,1933140000.0,1411111213.0,0.0,-0.17,28.86,35.73
1751,001328,登康口腔,44.9,1.63,0.72,20799.0,93573022.85,3.42,45.42,43.91,44.1,44.18,1.37,4.83,44.79,5.65,7730603620.0,1932653150.0,0.09,0.11,5.9,44.79
1752,600622,光大嘉宝,3.12,1.63,0.05,1051174.0,328619121.0,4.23,3.19,3.06,3.07,3.07,0.7,7.01,-9.89,1.39,4679018454.0,4679018454.0,0.0,0.0,0.32,-3.41
1753,301208,中亦科技,47.48,1.63,0.76,76933.0,363794028.4,3.49,47.94,46.31,46.72,46.72,0.85,15.35,129.65,3.76,5697602849.0,2380104029.0,0.02,0.08,10.91,23.81
1754,603205,健尔康,29.97,1.63,0.48,36771.0,110307470.0,2.85,30.33,29.49,29.5,29.49,2.73,9.43,40.58,3.32,4675320000.0,1168830000.0,0.03,-0.03,8.82,2.71
1755,002091,江苏国泰,7.48,1.63,0.12,150529.0,112193389.67,1.63,7.49,7.37,7.38,7.36,1.58,0.94,12.55,0.78,12174688482.0,11947440659.0,0.0,-0.13,12.65,6.55
1756,603527,众源新材,11.19,1.63,0.18,86052.0,95589335.0,2.18,11.21,10.97,10.99,11.01,0.79,2.71,12.3,1.75,3546907728.0,3546907728.0,-0.09,-0.18,25.45,18.66
1757,600905,三峡能源,4.37,1.63,0.07,2216737.0,966644827.0,1.4,4.38,4.32,4.32,4.3,1.89,0.78,12.76,1.4,124928031121.0,124928031121.0,0.0,0.0,2.34,0.0
1758,300484,蓝海华腾,22.46,1.63,0.36,109278.0,243329170.0,2.99,22.48,21.82,22.05,22.1,1.1,6.57,41.56,7.09,4652901194.0,3736279958.0,0.0,0.0,26.89,9.56
1759,300278,华昌达,5.6,1.63,0.09,334261.0,186743698.3,2.36,5.64,5.51,5.52,5.51,1.18,2.36,535.25,4.42,7960436445.0,7935565008.0,0.0,0.18,5.66,-4.27
1760,600549,厦门钨业,22.6,1.62,0.36,547994.0,1230149945.0,3.1,22.7,22.01,22.25,22.24,1.31,3.53,18.46,2.21,35879439668.0,35118862748.0,0.04,0.09,24.04,19.89
1761,300259,新天科技,3.76,1.62,0.06,137318.0,51458083.92,1.89,3.77,3.7,3.7,3.7,1.15,1.17,40.42,1.52,4398453700.0,4397444949.0,-0.27,0.0,14.98,8.99
1762,603153,上海建科,18.24,1.62,0.29,76085.0,138386821.0,2.34,18.3,17.88,18.06,17.95,1.32,5.64,225.95,2.12,7475866573.0,2462400000.0,-0.11,0.0,5.86,-12.18
1763,000537,中绿电,8.77,1.62,0.14,178508.0,155686190.35,2.2,8.79,8.6,8.62,8.63,1.49,0.86,17.82,0.93,18124102627.0,18124102627.0,0.11,0.11,3.79,-1.68
1764,603032,德新科技,17.06,1.61,0.27,74283.0,125728569.0,2.44,17.06,16.65,16.88,16.79,1.0,3.21,-926.77,3.68,3983760441.0,3952171462.0,0.12,0.29,32.45,27.41
1765,000035,中国天楹,4.43,1.61,0.07,262458.0,116109828.81,1.61,4.44,4.37,4.37,4.36,1.69,1.08,26.23,1.02,11078469496.0,10746267801.0,-0.23,0.0,0.45,-9.03
1766,601888,中国中免,63.78,1.61,1.01,219264.0,1387580611.0,2.92,64.24,62.41,62.67,62.77,1.76,1.12,17.02,2.32,131951829826.0,124528890196.0,-0.02,-0.03,0.81,-3.31
1767,600582,天地科技,6.3,1.61,0.1,386626.0,242314062.0,1.13,6.3,6.23,6.25,6.2,1.1,0.93,4.54,1.06,26073110020.0,26073110020.0,0.0,0.32,6.24,7.51
1768,601519,大智慧,13.26,1.61,0.21,1494753.0,1962251148.0,3.6,13.37,12.9,12.9,13.05,0.71,7.51,2772.77,18.49,26376261600.0,26376261600.0,0.23,-0.15,52.24,43.35
1769,000766,通化金马,24.63,1.61,0.39,207692.0,509776938.85,2.19,24.77,24.24,24.3,24.24,0.91,2.15,513.8,10.5,23804764633.0,23792769183.0,0.08,0.12,36.15,56.88
1770,300668,杰恩设计,18.28,1.61,0.29,18699.0,34213209.0,3.06,18.49,17.94,18.0,17.99,1.13,2.01,-339.64,2.99,2200569670.0,1696348573.0,0.0,-0.05,7.34,-19.33
1771,002218,拓日新能,3.8,1.6,0.06,914804.0,346250898.24,2.14,3.82,3.74,3.75,3.74,0.47,6.57,-32.89,1.3,5369478086.0,5291113346.0,0.0,0.0,22.58,-4.04
1772,688281,华秦科技,63.59,1.6,1.0,21655.0,137180017.0,3.2,64.2,62.2,62.6,62.59,0.73,1.27,69.16,3.84,17332769223.0,10832980963.0,-0.16,-0.16,15.74,-3.71
1773,300332,天壕能源,5.09,1.6,0.08,215203.0,108923072.82,1.8,5.09,5.0,5.0,5.01,1.17,2.59,17.82,1.04,4403442904.0,4222842832.0,0.0,0.0,14.13,-12.09
1774,002752,昇兴股份,5.72,1.6,0.09,86221.0,49005888.85,1.95,5.72,5.61,5.62,5.63,1.11,0.88,15.04,1.64,5587973637.0,5587115637.0,0.0,0.18,5.34,-8.48
