序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
791,603968,醋化股份,12.55,1.37,0.17,20957.0,26202701.0,2.34,12.61,12.32,12.44,12.38,1.29,1.02,-95.5,1.41,2566224000.0,2566224000.0,0.08,0.08,17.62,35.38
792,870866,绿亨科技,10.45,1.36,0.14,39920.0,42025438.87,2.52,10.67,10.41,10.55,10.31,1.47,4.26,119.86,2.54,1883151655.0,978221752.0,0.0,-0.19,11.05,47.81
793,300665,飞鹿股份,9.67,1.36,0.13,119950.0,114984289.18,2.31,9.71,9.49,9.5,9.54,0.48,7.97,-31.64,4.43,1932669195.0,1455611900.0,0.0,0.0,36.2,55.97
794,002898,*ST赛隆,13.38,1.36,0.18,13186.0,17446440.7,3.56,13.42,12.95,13.13,13.2,0.75,1.3,-566.89,4.72,2354880000.0,1354893066.0,0.0,0.0,124.12,39.09
795,002082,万邦德,7.46,1.36,0.1,117149.0,87244658.0,2.45,7.52,7.34,7.43,7.36,0.68,2.12,75.04,1.7,4563200350.0,4127289178.0,-0.13,0.0,28.4,16.02
796,300713,英可瑞,18.04,1.35,0.24,23245.0,42012882.0,2.42,18.2,17.77,17.96,17.8,1.42,2.67,-76.54,5.25,2863323412.0,1570259202.0,-0.22,-0.33,26.51,14.39
797,688553,汇宇制药-W,21.01,1.35,0.28,63487.0,134530941.0,3.86,21.6,20.8,20.84,20.73,0.74,1.85,-86.82,2.37,8899836000.0,7217769622.0,-0.24,-0.66,54.26,42.54
798,002628,成都路桥,5.25,1.35,0.07,359078.0,189367716.26,3.28,5.34,5.17,5.25,5.18,0.72,4.76,239.92,1.37,3974777179.0,3958785348.0,0.19,0.19,25.3,15.89
799,002313,日海智能,9.8,1.34,0.13,93780.0,91784989.0,2.17,9.92,9.71,9.79,9.67,2.19,2.5,-30.64,98.85,3669120000.0,3669082515.0,0.1,0.1,16.95,25.0
800,002961,瑞达期货,22.64,1.34,0.3,69643.0,157474114.02,3.72,22.94,22.11,22.13,22.34,0.95,1.56,31.08,3.52,10075609652.0,10075558712.0,-0.13,-0.26,56.03,59.77
801,300809,华辰装备,42.97,1.34,0.57,141436.0,606165921.22,4.91,43.78,41.7,42.3,42.4,1.98,10.02,115.51,6.76,10894579424.0,6063621485.0,0.35,0.28,8.18,36.07
802,002919,名臣健康,16.67,1.34,0.22,34104.0,56730811.6,2.01,16.76,16.43,16.48,16.45,1.44,1.29,87.37,5.4,4442989520.0,4400849494.0,-0.12,-0.12,11.13,1.65
803,300923,研奥股份,26.41,1.34,0.35,11477.0,30161320.89,2.76,26.65,25.93,26.11,26.06,1.56,1.5,113.34,1.86,2075826000.0,2016561960.0,-0.15,-0.15,18.96,39.22
804,001278,一彬科技,18.17,1.34,0.24,22957.0,41534274.0,2.29,18.31,17.9,17.93,17.93,2.16,4.54,-79.23,1.74,2248235878.0,918211883.0,-0.06,-0.06,16.25,12.51
805,002547,春兴精工,4.55,1.34,0.06,573803.0,266613809.0,6.46,4.79,4.5,4.52,4.49,3.48,5.19,-27.64,2453.07,5132660114.0,5026872605.0,0.22,0.22,14.61,11.25
806,002243,力合科创,8.35,1.33,0.11,195928.0,164311262.08,3.88,8.52,8.2,8.26,8.24,3.37,1.63,-122.08,1.41,10108545229.0,10054588122.0,-0.24,-0.36,4.38,4.51
807,000788,北大医药,6.86,1.33,0.09,125416.0,86104746.0,2.95,6.96,6.76,6.76,6.77,0.66,2.1,22.39,2.65,4088473736.0,4088473736.0,-0.15,-0.15,23.16,14.91
808,688182,灿勤科技,25.21,1.33,0.33,41126.0,103261458.0,2.49,25.42,24.8,24.94,24.88,1.54,1.03,111.26,4.64,10084000000.0,10084000000.0,0.4,0.36,0.2,41.55
809,002664,信质集团,22.08,1.33,0.29,145051.0,322608850.8,6.01,22.97,21.66,21.79,21.79,1.27,3.6,394.77,2.64,9013056000.0,8888880023.0,-0.41,0.09,41.0,57.04
810,603566,普莱柯,15.19,1.33,0.2,58365.0,89565865.0,4.74,15.66,14.95,14.95,14.99,2.06,1.69,24.84,2.07,5256685927.0,5256685927.0,-0.33,-0.39,14.12,22.9
811,000888,峨眉山Ａ,14.45,1.33,0.19,401152.0,592294198.18,6.45,15.33,14.41,14.7,14.26,5.25,7.61,32.31,2.99,7613894324.0,7613894324.0,0.0,-0.34,7.76,11.33
812,688626,翔宇医疗,46.76,1.32,0.61,21449.0,100034456.0,1.95,47.05,46.15,46.8,46.15,1.43,1.34,81.5,3.75,7481600000.0,7481600000.0,0.13,0.28,31.68,60.36
813,688299,长阳科技,18.46,1.32,0.24,73493.0,135972142.0,3.13,18.71,18.14,18.2,18.22,1.36,2.56,93.65,2.52,5305272823.0,5305272823.0,-0.05,-0.11,9.82,25.58
814,300227,光韵达,9.19,1.32,0.12,131566.0,121008547.84,2.21,9.27,9.07,9.09,9.07,1.91,3.04,7924.83,2.88,5000383683.0,3979892430.0,-0.11,-0.11,16.48,10.32
815,688611,杭州柯林,33.08,1.32,0.43,7959.0,26332133.0,2.45,33.38,32.58,32.64,32.65,1.44,0.52,269.86,5.81,5074127968.0,5074127968.0,-0.06,-0.06,5.55,39.34
816,300958,建工修复,13.87,1.31,0.18,35226.0,48727613.0,2.78,14.05,13.67,13.71,13.69,0.81,3.87,-71.92,1.66,2173936351.0,1262855552.0,-0.29,-0.36,22.96,20.4
817,002171,楚江新材,9.28,1.31,0.12,597446.0,556179076.54,4.26,9.43,9.04,9.16,9.16,2.28,3.92,27.02,1.81,14241843652.0,14156501041.0,-0.22,-0.32,7.91,13.17
818,688121,卓然股份,13.11,1.31,0.17,23745.0,31141798.0,2.94,13.26,12.88,12.94,12.94,1.48,1.17,-91.95,1.21,3062679579.0,2656960004.0,-0.3,-0.3,21.84,21.73
819,002793,罗欣药业,5.42,1.31,0.07,239989.0,131928123.0,6.17,5.68,5.35,5.35,5.35,1.49,2.21,260.78,4.23,5894729594.0,5885789076.0,0.0,-0.18,21.8,41.88
820,003040,楚天龙,24.75,1.31,0.32,214780.0,527599635.9,3.19,24.87,24.09,24.09,24.43,0.84,4.7,155.32,7.8,11413115307.0,11307043886.0,0.08,-0.32,94.73,89.8
821,300608,思特奇,12.5,1.3,0.16,122699.0,151223584.06,3.65,12.58,12.13,12.38,12.34,2.49,4.27,-15.64,2.87,4140374513.0,3594586338.0,0.64,0.48,19.5,14.89
822,002693,*ST双成,7.81,1.3,0.1,97965.0,76163258.0,2.72,7.86,7.65,7.65,7.71,1.06,2.38,-80.64,8.45,3238726948.0,3211722670.0,0.13,0.13,-8.44,-57.39
823,300497,富祥药业,10.16,1.3,0.13,132188.0,134289566.8,2.29,10.27,10.04,10.04,10.03,1.95,2.92,624.0,2.56,5588049113.0,4603898620.0,0.0,-0.1,20.24,21.82
824,300533,冰川网络,35.85,1.3,0.46,103063.0,369485698.0,3.79,36.24,34.9,35.39,35.39,1.12,6.25,11.13,5.77,8405461625.0,5914517441.0,-0.25,-0.25,62.36,81.43
825,300194,福安药业,4.68,1.3,0.06,326082.0,153121033.5,3.25,4.75,4.6,4.6,4.62,1.52,3.37,20.16,1.27,5567853948.0,4529728935.0,0.0,0.0,17.29,6.12
826,300272,开能健康,7.06,1.29,0.09,88508.0,62118725.94,2.3,7.1,6.94,6.97,6.97,0.94,2.05,41.06,3.57,4075158452.0,3043710405.0,-0.28,-0.28,22.36,15.55
827,688362,甬矽电子,29.83,1.29,0.38,86442.0,258173806.0,3.4,30.5,29.5,29.68,29.45,2.38,3.09,124.17,4.81,12219141492.0,8346163442.0,-0.27,-0.33,8.75,-11.43
828,300101,振芯科技,21.21,1.29,0.27,96065.0,203507906.46,3.49,21.49,20.76,20.9,20.94,1.49,1.7,352.36,6.82,12045279897.0,12005780832.0,-0.24,-0.24,32.23,-1.76
829,688067,爱威科技,24.53,1.28,0.31,13971.0,34346897.0,3.47,24.95,24.11,24.33,24.22,1.98,2.05,65.97,3.37,1668040000.0,1668040000.0,-0.33,-0.41,32.95,47.59
830,300965,恒宇信通,56.35,1.28,0.71,10049.0,56945904.86,2.95,57.29,55.65,55.65,55.64,0.91,4.88,164.88,2.77,3381000000.0,1161331238.0,0.0,-0.27,30.17,58.91
831,300543,朗科智能,11.83,1.28,0.15,135605.0,161215803.11,3.42,12.07,11.67,11.72,11.68,0.79,5.42,90.79,2.47,3624372881.0,2959851899.0,-0.08,-0.25,17.59,13.97
832,301139,元道通信,18.24,1.28,0.23,75652.0,137498262.46,3.16,18.45,17.88,18.03,18.01,1.64,11.15,52.13,1.14,2217633792.0,1237738584.0,-0.16,-0.27,-30.65,-19.72
833,002921,联诚精密,15.77,1.28,0.2,88929.0,140546506.53,6.17,16.08,15.12,15.68,15.57,2.08,7.52,-70.09,1.99,2186423686.0,1863958773.0,-0.19,-0.38,22.63,44.15
834,300199,翰宇药业,18.93,1.28,0.24,437488.0,825815139.63,2.78,19.12,18.6,18.63,18.69,1.16,6.19,59.83,25.79,16719758490.0,13369939575.0,-0.37,-0.32,35.99,46.86
835,688053,思科瑞,32.5,1.28,0.41,13893.0,45429831.0,3.86,33.25,32.01,32.01,32.09,2.03,1.39,-153.25,2.03,3250000000.0,3250000000.0,-0.21,-0.15,25.14,14.84
836,688321,微芯生物,34.12,1.28,0.43,100745.0,340905155.0,3.83,34.66,33.37,33.46,33.69,0.78,2.47,-181.6,9.68,13914015795.0,13914015795.0,-0.15,0.0,101.06,83.64
837,605339,南侨食品,17.48,1.27,0.22,8574.0,14938253.0,1.97,17.56,17.22,17.3,17.26,1.61,0.2,64.02,2.18,7416599968.0,7416599968.0,0.06,-0.23,5.81,3.74
838,688045,必易微,36.65,1.27,0.46,9987.0,36348755.0,2.82,36.98,35.96,36.19,36.19,1.43,2.65,-48.73,1.88,2559556066.0,1381524279.0,-0.05,-0.14,3.07,14.89
839,000990,诚志股份,7.96,1.27,0.1,174746.0,138960713.16,3.31,8.09,7.83,7.87,7.86,1.86,1.44,28.81,0.54,9673290779.0,9673283615.0,0.0,0.0,5.29,3.38
840,301379,天山电子,25.49,1.27,0.32,42073.0,107138785.84,2.34,25.76,25.17,25.3,25.17,1.07,3.32,35.03,3.78,5036131692.0,3228626870.0,-0.16,0.08,27.32,79.25
841,002866,传艺科技,18.46,1.26,0.23,64326.0,118903603.0,1.54,18.59,18.31,18.31,18.23,1.72,3.55,34.22,2.61,5344580846.0,3346179701.0,-0.27,-0.32,21.29,14.09
842,301002,崧盛股份,22.44,1.26,0.28,19504.0,43896467.8,2.75,22.77,22.16,22.2,22.16,1.35,2.66,-19179.91,3.66,2757349692.0,1645385466.0,-0.27,-0.31,40.43,32.08
843,300221,银禧科技,8.83,1.26,0.11,172012.0,152216403.92,3.78,9.02,8.69,8.73,8.72,1.39,3.8,59.09,3.1,4234322174.0,3995569631.0,-0.34,-0.34,1.26,51.2
844,688505,复旦张江,10.41,1.26,0.13,107602.0,111680335.0,3.11,10.49,10.17,10.17,10.28,0.53,1.51,1012.22,4.72,10790715561.0,7397055561.0,-0.1,0.1,37.34,36.26
845,300419,ST浩丰,5.64,1.26,0.07,58691.0,32999539.0,1.8,5.66,5.56,5.57,5.57,1.26,1.6,-103.04,4.69,2074131263.0,2074131263.0,0.0,0.0,33.65,29.95
846,002778,中晟高科,19.25,1.26,0.24,57995.0,111990829.8,3.26,19.63,19.01,19.11,19.01,1.23,4.7,11.22,7.84,2401501025.0,2376052333.0,-0.41,-0.36,17.02,10.25
847,301255,通力科技,31.3,1.26,0.39,23280.0,73272068.2,2.94,31.89,30.98,31.01,30.91,1.6,6.11,112.09,4.64,4767616000.0,1191904000.0,-0.22,-0.29,12.63,33.99
848,300094,国联水产,4.03,1.26,0.05,485734.0,196448357.0,2.76,4.08,3.97,3.98,3.98,1.35,4.39,188.55,2.47,4546514030.0,4455235118.0,-0.25,-0.25,22.12,6.33
849,300228,富瑞特装,8.04,1.26,0.1,136496.0,109493846.81,2.27,8.09,7.91,7.94,7.94,1.21,2.48,23.44,2.13,4710326854.0,4421930044.0,-0.25,-0.5,15.19,15.35
850,301328,维峰电子,44.06,1.26,0.55,11460.0,50279006.36,2.3,44.36,43.36,43.51,43.51,1.31,3.36,47.57,2.55,4841911752.0,1503937034.0,-0.23,-0.36,17.87,4.98
851,300204,舒泰神,45.26,1.25,0.56,111913.0,497713575.7,5.66,45.88,43.35,43.35,44.7,1.05,2.37,-2315.16,22.68,21623985839.0,21361783163.0,-0.24,-0.31,316.76,510.8
852,688175,高凌信息,21.07,1.25,0.26,12710.0,26848531.0,2.21,21.28,20.82,20.98,20.81,1.09,1.73,-53.86,1.55,2724709190.0,1544789190.0,-0.52,-0.43,31.2,23.0
853,300741,华宝股份,19.42,1.25,0.24,37229.0,72351068.52,4.9,19.99,19.05,19.05,19.18,1.25,0.6,61.29,1.75,11960389600.0,11960334253.0,-0.26,-0.41,21.83,12.0
854,688173,希荻微,13.78,1.25,0.17,102767.0,141569094.0,2.94,13.93,13.53,13.58,13.61,1.54,2.53,-51.85,3.86,5654200450.0,5592711486.0,-0.22,-0.36,7.57,24.37
855,600463,空港股份,11.37,1.25,0.14,51854.0,59099118.0,2.85,11.55,11.23,11.23,11.23,1.65,1.73,227.14,3.46,3411000000.0,3411000000.0,-0.26,-0.18,33.92,14.5
856,688161,威高骨科,29.09,1.25,0.36,30809.0,89624630.0,2.71,29.48,28.7,28.8,28.73,2.03,0.77,56.17,2.95,11636000000.0,11636000000.0,-0.14,-0.44,8.3,16.13
857,300568,星源材质,12.14,1.25,0.15,391348.0,477120147.43,2.59,12.29,11.98,12.0,11.99,1.25,3.22,87.26,1.66,16302831227.0,14736446385.0,-0.08,-0.16,36.25,25.54
858,605589,圣泉集团,30.87,1.25,0.38,110147.0,338469260.0,3.28,31.21,30.21,30.4,30.49,1.51,1.41,31.6,2.73,26128429678.0,24106176171.0,0.0,-0.26,27.67,33.93
859,002582,好想你,9.73,1.25,0.12,97408.0,95486934.01,2.29,9.94,9.72,9.89,9.61,2.06,2.83,27.62,1.39,4397516010.0,3347791535.0,0.0,0.0,-8.81,33.11
860,002369,卓翼科技,9.01,1.24,0.11,237087.0,213391056.0,2.02,9.05,8.87,8.98,8.9,2.28,4.19,-39.72,11.77,5108276083.0,5099419874.0,0.0,-0.11,7.26,41.67
861,301312,智立方,42.58,1.24,0.52,30058.0,128381267.47,2.38,43.01,42.01,42.01,42.06,1.11,4.96,51.81,4.36,5161662694.0,2578336649.0,-0.16,-0.21,44.14,23.67
862,603897,长城科技,24.45,1.24,0.3,43399.0,106544089.0,3.4,24.93,24.11,24.19,24.15,2.15,2.1,22.97,2.19,5047352400.0,5047352400.0,-0.12,-0.04,9.15,11.14
863,603409,汇通控股,35.26,1.23,0.43,10631.0,37380031.0,2.24,35.48,34.7,34.71,34.83,1.62,3.44,38.23,3.17,4443817800.0,1088684128.0,0.03,0.03,3.58,48.9
864,601689,拓普集团,47.74,1.23,0.58,223333.0,1076218140.0,2.99,48.91,47.5,47.58,47.16,1.49,1.29,36.68,3.81,82964270589.0,82964270589.0,-0.27,-0.29,-6.15,-1.53
865,600919,江苏银行,11.51,1.23,0.14,1013154.0,1168469183.0,1.85,11.61,11.4,11.4,11.37,1.45,0.55,5.4,0.89,211223744569.0,211223744569.0,-0.17,-0.17,13.29,23.76
866,605088,冠盛股份,42.89,1.23,0.52,108532.0,468133105.0,3.42,43.96,42.51,42.87,42.37,2.16,5.77,24.41,3.05,8200632335.0,8067525793.0,0.02,-0.02,26.97,75.2
867,831039,国义招标,16.4,1.23,0.2,31438.0,51241439.38,2.72,16.56,16.12,16.25,16.2,0.45,2.04,55.86,4.89,2522648000.0,2522646360.0,-0.18,-0.43,73.91,121.62
868,688529,豪森智能,20.62,1.23,0.25,33985.0,69726693.0,4.32,20.88,20.0,20.0,20.37,1.17,2.02,-27.47,1.74,3467788151.0,3467788151.0,-0.19,-0.39,26.04,31.42
869,002177,御银股份,6.64,1.22,0.08,365239.0,243126038.94,1.83,6.69,6.57,6.57,6.56,1.43,5.46,192.28,2.97,5054310192.0,4443555157.0,-0.15,-0.3,47.88,47.56
870,300966,共同药业,19.9,1.22,0.24,24239.0,48239811.0,2.49,20.1,19.61,19.78,19.66,1.61,3.16,530.01,2.78,2294060378.0,1525632943.0,-0.15,-0.4,25.87,23.37
871,300602,飞荣达,23.22,1.22,0.28,88780.0,206579086.75,2.75,23.58,22.95,23.05,22.94,1.17,2.25,58.47,3.64,13510868868.0,9181277931.0,-0.13,-0.17,22.92,21.06
872,300890,翔丰华,31.54,1.22,0.38,54881.0,174302070.23,3.24,32.19,31.18,31.24,31.16,1.38,5.05,-115.15,1.86,3754274074.0,3425031641.0,0.03,-0.16,28.79,4.23
873,002925,盈趣科技,17.47,1.22,0.21,45735.0,79419277.16,3.3,17.61,17.04,17.25,17.26,1.75,0.62,44.3,3.02,13581907966.0,12860793658.0,-0.23,-0.29,17.09,13.66
874,003015,日久光电,16.67,1.21,0.2,79388.0,132496153.32,1.28,16.78,16.57,16.6,16.47,1.17,3.21,41.76,4.96,4685381339.0,4124186206.0,-0.3,-0.24,20.8,18.14
875,601798,蓝科高新,8.38,1.21,0.1,87025.0,72480929.0,2.66,8.45,8.23,8.29,8.28,1.7,2.45,114.54,2.39,2970946299.0,2970946299.0,0.0,-0.24,23.05,11.88
876,002179,中航光电,39.17,1.21,0.47,198577.0,781028614.94,2.58,39.7,38.7,38.73,38.7,2.69,0.95,32.42,3.67,82972677029.0,81501365655.0,-0.08,-0.13,-1.88,1.74
877,688367,工大高科,19.17,1.21,0.23,9459.0,18135434.0,1.85,19.35,19.0,19.03,18.94,1.4,1.08,185.99,2.86,1679763582.0,1679763582.0,-0.16,-0.05,22.88,25.7
878,688235,百济神州-U,237.71,1.21,2.84,16274.0,387159781.0,2.12,239.98,235.0,235.69,234.87,1.27,1.41,-968.33,14.52,366039778773.0,27349785855.0,-0.31,-0.44,-3.73,47.63
879,000009,中国宝安,9.17,1.21,0.11,257835.0,235837824.93,2.54,9.23,9.0,9.07,9.06,1.76,1.0,35.07,2.34,23651392059.0,23622107664.0,-0.11,-0.11,23.92,0.22
880,300305,裕兴股份,6.71,1.21,0.08,47031.0,31461358.0,2.26,6.76,6.61,6.66,6.63,0.76,1.46,-11.14,1.17,2518935959.0,2157091828.0,-0.15,-0.15,22.89,23.12
881,603306,华懋科技,45.82,1.21,0.55,53538.0,243118056.0,3.89,46.5,44.74,45.5,45.27,1.35,1.63,43.62,5.26,15077539464.0,15077539464.0,-0.39,-0.41,37.76,45.37
882,688475,萤石网络,35.42,1.2,0.42,42642.0,152085822.0,4.37,36.28,34.75,35.15,35.0,1.89,1.04,50.51,5.21,27893250000.0,14504490000.0,-0.31,-0.31,7.63,18.7
883,301505,苏州规划,21.03,1.2,0.25,17387.0,36483414.19,2.17,21.22,20.77,20.83,20.78,0.71,2.31,186.45,2.46,2405831811.0,1585802880.0,-0.47,-0.57,25.93,11.74
884,688560,明冠新材,15.2,1.2,0.18,24549.0,37285584.0,3.33,15.42,14.92,15.02,15.02,2.0,1.22,-33.01,1.13,3059789154.0,3059789154.0,-0.26,-0.33,25.1,18.84
885,601009,南京银行,11.76,1.2,0.14,345725.0,405358652.0,2.32,11.83,11.56,11.64,11.62,1.0,0.28,5.95,0.86,145395550801.0,145395550801.0,-0.17,-0.25,13.84,12.54
886,688326,经纬恒润-W,94.69,1.2,1.12,9252.0,88260430.0,3.51,96.53,93.25,93.88,93.57,1.16,1.03,-23.67,2.92,11359709318.0,8525904739.0,-0.26,-0.33,22.99,12.59
887,688280,精进电动-UW,7.59,1.2,0.09,79006.0,59901845.0,1.87,7.63,7.49,7.52,7.5,1.17,1.52,23.08,7.12,4479782453.0,3950930061.0,0.0,-0.13,30.41,72.89
888,301251,威尔高,43.04,1.2,0.51,77198.0,328790327.69,4.61,43.66,41.7,41.96,42.53,1.34,14.32,64.91,3.85,5794120550.0,2320985370.0,-0.12,-0.09,44.04,23.82
889,688096,京源环保,11.06,1.19,0.13,74692.0,84926962.0,6.04,11.69,11.03,11.05,10.93,1.75,3.16,334.34,2.92,2610574308.0,2610574308.0,0.09,-0.09,-9.64,111.07
890,002423,中粮资本,12.8,1.19,0.15,333302.0,427399667.0,3.16,12.99,12.59,12.66,12.65,1.6,1.45,18.83,1.38,29492551360.0,29492551360.0,-0.08,-0.23,8.38,-3.25
891,605151,西上海,20.34,1.19,0.24,28229.0,57671690.0,2.79,20.69,20.13,20.2,20.1,1.03,2.1,-89.31,2.04,2736832875.0,2736832875.0,-0.29,-0.29,27.6,27.68
892,603982,泉峰汽车,9.32,1.19,0.11,87632.0,81984297.0,2.06,9.42,9.23,9.25,9.21,1.31,3.03,-7.45,1.25,2696864698.0,2696864698.0,-0.21,-0.21,16.06,17.09
893,688616,西力科技,13.58,1.19,0.16,23008.0,31364691.0,3.13,13.78,13.36,13.42,13.42,1.38,1.28,29.04,3.05,2435956839.0,2435956839.0,-0.22,-0.22,26.68,34.46
894,300838,浙江力诺,15.46,1.18,0.18,15866.0,24427839.0,2.29,15.55,15.2,15.35,15.28,1.35,1.56,84.23,2.17,2133139880.0,1573130368.0,-0.13,-0.26,5.31,23.58
895,300587,天铁科技,6.88,1.18,0.08,178675.0,122834346.0,4.56,6.97,6.66,6.8,6.8,1.11,1.75,217.65,3.29,8932089323.0,7031483634.0,-0.15,-0.15,47.01,57.8
896,002624,完美世界,14.6,1.18,0.17,400973.0,583277789.89,3.88,14.78,14.22,14.42,14.43,1.79,2.19,23.43,4.26,28323538698.0,26684902399.0,-0.27,-0.41,11.71,44.55
897,603768,常青股份,12.91,1.18,0.15,38750.0,50320098.0,2.9,13.14,12.77,12.83,12.76,2.06,1.63,125.23,1.27,3072010114.0,3072010114.0,-0.15,-0.15,12.95,7.94
898,002319,乐通股份,13.72,1.18,0.16,160664.0,227583183.15,11.65,14.92,13.34,13.94,13.56,3.91,8.03,-790.98,15.94,2873962837.0,2744000000.0,-0.07,0.22,46.27,29.07
899,002739,万达电影,12.03,1.18,0.14,505417.0,613384273.49,2.35,12.29,12.01,12.19,11.89,2.53,2.42,7.65,3.3,25404697857.0,25087186723.0,-0.08,-0.08,7.8,-0.91
900,002825,纳尔股份,10.37,1.17,0.12,45340.0,46822946.59,1.95,10.41,10.21,10.24,10.25,1.01,1.77,12.87,2.29,3541719267.0,2660361363.0,-0.1,-0.1,10.79,34.68
901,002427,尤夫股份,7.77,1.17,0.09,144517.0,112156365.0,2.08,7.8,7.64,7.67,7.68,1.1,1.47,362.96,8.2,7656812677.0,7651560810.0,0.0,0.0,17.73,123.28
902,688119,中钢洛耐,4.32,1.17,0.05,119612.0,51254914.0,3.04,4.36,4.23,4.26,4.27,1.15,1.06,62.0,1.63,4860000000.0,4860000000.0,0.0,0.23,20.67,10.77
903,300246,宝莱特,9.54,1.17,0.11,159477.0,151515155.01,4.56,9.73,9.3,9.41,9.43,2.14,7.55,43.67,2.14,2524054086.0,2015411003.0,-0.52,-0.31,36.87,44.76
904,600673,东阳光,13.78,1.17,0.16,203790.0,281480042.0,3.38,14.03,13.57,13.6,13.62,0.87,0.68,37.29,4.55,41471668713.0,41361468234.0,0.0,-0.07,45.82,22.05
905,920008,成电光信,38.89,1.17,0.45,11410.0,44578657.8,2.37,39.39,38.48,38.7,38.44,1.27,3.44,-160.68,8.15,2479237500.0,1290148877.0,-0.15,-0.26,3.93,27.09
906,300930,屹通新材,32.78,1.17,0.38,43862.0,142910468.0,4.88,33.15,31.57,32.06,32.4,1.01,9.31,59.9,3.7,3278000000.0,1544757533.0,-0.27,-0.09,28.05,10.07
907,688539,高华科技,27.97,1.16,0.32,22321.0,62676793.0,2.97,28.37,27.55,27.7,27.65,2.19,2.13,342.9,3.08,5200182400.0,2929018400.0,-0.18,0.11,18.02,10.95
908,301548,崇德科技,52.16,1.16,0.6,11319.0,59139253.65,4.03,53.16,51.08,51.8,51.56,0.91,4.31,40.8,3.08,4537920000.0,1368416661.0,-0.19,-0.29,8.69,21.27
909,600523,贵航股份,15.67,1.16,0.18,89084.0,139941294.0,2.52,15.86,15.47,15.47,15.49,1.03,2.2,41.21,2.08,6335558384.0,6331379195.0,0.0,0.06,35.55,32.91
910,834021,流金科技,7.84,1.16,0.09,174036.0,137917334.58,4.9,8.08,7.7,7.82,7.75,2.3,6.91,361.6,3.8,2422559867.0,1974754653.0,-0.38,-0.38,26.05,46.27
911,002343,慈文传媒,7.91,1.15,0.09,162325.0,128450976.2,2.17,7.98,7.81,7.82,7.82,1.74,3.42,463.36,3.76,3756852016.0,3756852016.0,-0.25,-0.25,20.58,27.58
912,001211,双枪科技,23.79,1.15,0.27,10019.0,23794712.04,1.87,23.93,23.49,23.49,23.52,1.34,1.5,46.03,1.98,1712880000.0,1593848519.0,-0.25,-0.34,9.83,23.97
913,002577,雷柏科技,21.08,1.15,0.24,50512.0,106557855.88,2.11,21.25,20.81,20.92,20.84,2.96,1.79,186.03,4.99,5939433344.0,5939117144.0,0.14,-0.05,7.11,11.36
914,600965,福成股份,5.27,1.15,0.06,100938.0,53194474.0,1.34,5.3,5.23,5.26,5.21,1.58,1.23,44.99,2.01,4314554033.0,4314554033.0,0.19,0.0,3.94,21.43
915,001270,*ST铖昌,39.73,1.15,0.45,22000.0,87608472.82,1.86,40.05,39.32,39.32,39.28,1.41,1.08,69.17,5.86,8249797869.0,8085037559.0,0.1,0.08,15.63,4.28
916,688353,华盛锂电,33.44,1.15,0.38,28595.0,97026387.0,5.57,34.72,32.88,32.88,33.06,1.08,2.4,-30.95,1.57,5333680000.0,3981732702.0,0.09,-0.21,57.0,43.03
917,870357,雅葆轩,25.54,1.15,0.29,15878.0,40642559.41,3.45,25.93,25.06,25.28,25.25,1.62,3.57,42.37,5.85,2045243200.0,1136902884.0,-0.27,-0.35,16.51,39.95
918,600300,维维股份,3.52,1.15,0.04,399771.0,141011375.0,2.3,3.56,3.48,3.5,3.48,1.79,2.47,20.07,1.7,5692340474.0,5692340474.0,0.0,-0.28,2.33,13.92
919,000995,皇台酒业,14.92,1.15,0.17,98579.0,146894767.81,4.75,15.2,14.5,14.67,14.75,1.43,5.56,192.51,17.0,2646927360.0,2646927360.0,0.07,-0.13,17.39,-9.58
920,603335,迪生力,5.32,1.14,0.06,210664.0,112263610.0,3.61,5.44,5.25,5.35,5.26,1.98,4.92,-25.17,9.65,2277729272.0,2277729272.0,0.0,0.19,21.18,-4.14
921,000586,汇源通信,11.57,1.14,0.13,22178.0,25667241.0,2.36,11.69,11.42,11.45,11.44,1.19,1.15,217.61,6.86,2238100800.0,2238100800.0,-0.17,-0.26,24.27,21.79
922,600372,中航机载,12.39,1.14,0.14,248339.0,308268818.0,1.88,12.49,12.26,12.3,12.25,1.34,0.51,148.57,1.62,59953929246.0,59953929246.0,-0.16,-0.16,16.12,1.06
923,603327,福蓉科技,9.73,1.14,0.11,109504.0,106650115.0,2.81,9.85,9.58,9.67,9.62,3.01,1.1,117.66,5.01,9705601655.0,9705601655.0,-0.21,-0.31,17.94,6.22
924,301031,中熔电气,85.44,1.14,0.96,10165.0,85806600.77,2.81,85.9,83.53,84.51,84.48,1.26,1.48,34.57,6.92,8400672691.0,5879782579.0,0.77,1.16,7.5,22.16
925,600706,曲江文旅,10.65,1.14,0.12,75579.0,80571265.0,2.85,10.8,10.5,10.5,10.53,0.88,2.98,-15.57,4.41,2716386710.0,2705421470.0,-0.19,0.0,16.27,10.94
926,603089,正裕工业,14.26,1.13,0.16,39029.0,55415623.0,1.63,14.3,14.07,14.12,14.1,0.99,1.63,28.33,2.51,3422874402.0,3422874402.0,0.07,0.21,39.26,60.77
