序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1587,301166,优宁维,32.38,-0.22,-0.07,16476.0,53659511.99,2.62,33.0,32.15,32.48,32.45,1.01,2.93,-113.0,1.38,2806266710.0,1819839152.0,-0.15,-0.09,15.85,15.03
1588,002939,长城证券,8.93,-0.22,-0.02,577883.0,520903827.97,2.35,9.13,8.92,9.0,8.95,1.95,1.66,14.88,1.19,36027432717.0,31144473006.0,0.0,0.0,19.71,10.11
1589,688296,和达科技,13.4,-0.22,-0.03,14897.0,19955072.0,1.79,13.54,13.3,13.51,13.43,0.92,1.39,-25.26,2.13,1445842044.0,1439068344.0,0.0,-0.3,20.72,19.43
1590,002839,张家港行,4.59,-0.22,-0.01,514406.0,237653781.69,1.52,4.65,4.58,4.58,4.6,1.17,2.11,4.99,0.64,11219543431.0,11213341115.0,-0.22,-0.22,15.62,10.07
1591,600369,西南证券,4.59,-0.22,-0.01,703465.0,325551552.0,2.17,4.67,4.57,4.61,4.6,1.63,1.06,31.05,1.17,30501050879.0,30501050879.0,0.0,0.0,11.95,-1.71
1592,688348,昱能科技,44.84,-0.22,-0.1,22092.0,100331416.0,3.05,46.07,44.7,45.2,44.94,1.42,1.41,60.66,1.96,7007480185.0,7007480185.0,0.27,-0.02,12.75,-7.36
1593,600941,中国移动,111.38,-0.22,-0.24,104866.0,1169984902.0,0.82,112.08,111.16,111.66,111.62,1.01,1.16,19.65,1.73,2407094935643.0,100550285026.0,0.0,0.0,2.97,-3.88
1594,600649,XD城投控,4.5,-0.22,-0.01,268167.0,121633410.0,2.44,4.59,4.48,4.52,4.51,0.89,1.06,120.64,0.55,11383090353.0,11383090353.0,0.0,0.22,-9.27,2.04
1595,603586,金麒麟,17.71,-0.23,-0.04,33930.0,60237872.0,1.46,17.85,17.59,17.73,17.75,0.65,1.73,11.56,1.54,3472094734.0,3472094734.0,-0.06,0.06,34.98,25.87
1596,002006,精工科技,17.01,-0.23,-0.04,154007.0,262064827.83,1.99,17.19,16.85,16.95,17.05,0.91,2.96,50.86,3.85,8841686414.0,8841686414.0,0.0,0.0,6.91,4.04
1597,000028,国药一致,25.48,-0.23,-0.06,62811.0,161181812.38,1.61,25.85,25.44,25.6,25.54,1.71,1.31,10.81,0.8,14181278162.0,12180808582.0,0.0,0.04,5.42,-11.77
1598,605319,无锡振华,30.65,-0.23,-0.07,20207.0,61919662.0,1.63,30.86,30.36,30.7,30.72,0.56,0.95,20.27,3.15,7664387519.0,6549340519.0,-0.13,-0.16,-2.57,48.35
1599,603636,南威软件,13.17,-0.23,-0.03,179260.0,237972920.0,2.8,13.41,13.04,13.21,13.2,0.63,3.09,-55.08,3.29,7643348088.0,7643348088.0,0.15,0.0,14.82,25.43
1600,688618,三旺通信,25.74,-0.23,-0.06,16416.0,42271480.0,2.05,25.99,25.46,25.8,25.8,0.81,1.49,89.08,3.33,2840792037.0,2832631608.0,-0.04,-0.12,29.74,23.45
1601,300749,顶固集创,8.67,-0.23,-0.02,31130.0,27093228.65,1.73,8.78,8.63,8.72,8.69,0.89,1.98,87.02,3.32,1778818698.0,1364619852.0,0.12,0.0,7.97,40.98
1602,003005,竞业达,21.23,-0.23,-0.05,64151.0,136023323.0,1.79,21.38,21.0,21.19,21.28,0.56,5.05,-57.88,2.71,4912381910.0,2695747313.0,0.05,-0.05,-0.7,10.92
1603,688690,纳微科技,26.6,-0.23,-0.06,113078.0,303192722.0,3.41,27.35,26.44,26.5,26.66,1.21,2.8,91.92,6.08,10741472749.0,10741472749.0,-0.23,-0.34,15.95,51.65
1604,002548,金新农,4.21,-0.24,-0.01,899879.0,385380516.91,4.5,4.39,4.2,4.27,4.22,2.73,11.19,-32.87,2.28,3389444300.0,3386824981.0,0.0,-0.24,7.95,6.05
1605,600589,大位科技,8.38,-0.24,-0.02,1306764.0,1096237147.0,4.4,8.53,8.16,8.33,8.4,0.45,8.84,60.92,16.77,12441533678.0,12389577678.0,-0.12,0.0,30.73,82.97
1606,688449,联芸科技,41.8,-0.24,-0.1,23251.0,96995709.0,1.81,42.05,41.29,41.77,41.9,0.72,3.32,-193.87,11.32,19228000000.0,2926000000.0,0.0,-0.05,3.08,2.38
1607,600768,宁波富邦,12.45,-0.24,-0.03,37225.0,46257479.0,2.32,12.58,12.29,12.5,12.48,0.86,2.78,81.89,4.35,1665152640.0,1665152640.0,0.16,0.0,36.96,46.99
1608,605507,国邦医药,21.07,-0.24,-0.05,32376.0,68509285.0,1.28,21.28,21.01,21.07,21.12,1.15,1.07,13.69,1.49,11774411145.0,6357286459.0,0.0,0.0,12.55,4.15
1609,601869,长飞光纤,41.33,-0.24,-0.1,99772.0,412530949.0,4.34,42.22,40.42,41.05,41.43,0.8,2.46,51.62,2.66,31324218114.0,16793962518.0,-0.02,-0.02,30.21,38.27
1610,000725,京东方Ａ,4.1,-0.24,-0.01,4282164.0,1760703698.75,1.22,4.14,4.09,4.11,4.11,1.01,1.17,23.76,1.17,153396909902.0,150494805824.0,0.0,0.0,9.33,-5.53
1611,002698,博实股份,16.39,-0.24,-0.04,111872.0,183798733.27,1.34,16.55,16.33,16.43,16.43,1.04,1.33,27.92,4.27,16759772708.0,13791169656.0,0.0,0.06,2.95,-2.15
1612,002267,陕天然气,8.01,-0.25,-0.02,121639.0,97809603.59,1.37,8.11,8.0,8.01,8.03,1.47,1.09,4.85,1.36,8907724314.0,8907724314.0,-0.12,0.0,-1.35,-1.11
1613,601166,兴业银行,23.79,-0.25,-0.06,779441.0,1861858075.0,1.64,24.1,23.71,23.85,23.85,1.21,0.37,5.29,0.65,503463871223.0,503463871223.0,0.04,0.17,18.42,31.44
1614,300546,雄帝科技,27.53,-0.25,-0.07,137119.0,374880445.7,3.48,27.76,26.8,27.51,27.6,0.96,10.22,-122.61,4.73,5137997983.0,3693238560.0,0.0,0.0,67.46,64.06
1615,300247,融捷健康,4.01,-0.25,-0.01,159669.0,64109987.0,1.99,4.05,3.97,4.02,4.02,0.96,1.99,26.01,2.94,3224201655.0,3221134005.0,0.25,0.25,16.57,12.01
1616,603168,莎普爱思,8.09,-0.25,-0.02,117723.0,95764749.0,3.82,8.33,8.02,8.11,8.11,1.43,3.65,85.89,1.9,3041233290.0,2609773317.0,0.0,0.0,24.65,20.75
1617,001965,招商公路,11.94,-0.25,-0.03,180539.0,217134852.13,1.5,12.11,11.93,12.03,11.97,1.27,0.26,15.32,1.21,81434828484.0,81434828484.0,-0.17,-0.17,-6.5,-14.41
1618,600814,杭州解百,7.88,-0.25,-0.02,60920.0,48222892.0,1.01,7.95,7.87,7.9,7.9,1.02,0.84,16.69,1.6,5792632112.0,5748398126.0,0.0,0.13,-3.43,-3.31
1619,002739,万达电影,11.59,-0.26,-0.03,458610.0,537400780.97,3.1,11.93,11.57,11.65,11.62,1.21,2.2,7.37,3.18,24475515226.0,24169617134.0,0.17,0.17,4.23,-4.53
1620,600754,锦江酒店,22.71,-0.26,-0.06,120818.0,275925750.0,1.45,22.98,22.65,22.79,22.77,1.19,1.33,168.28,1.57,24241081039.0,20620903080.0,0.0,-0.04,-9.67,-15.45
1621,600716,凤凰股份,3.87,-0.26,-0.01,97331.0,37906578.0,2.32,3.95,3.86,3.88,3.88,1.12,1.04,653.42,0.73,3622554483.0,3622554483.0,-0.26,-0.26,15.52,2.38
1622,300236,上海新阳,39.11,-0.26,-0.1,54180.0,212509945.14,1.61,39.55,38.92,39.12,39.21,0.95,1.94,59.87,2.73,12256346632.0,10901011679.0,-0.1,-0.13,4.35,5.39
1623,000858,五 粮 液,125.2,-0.26,-0.33,229067.0,2887980079.32,1.39,126.88,125.13,125.7,125.53,1.09,0.59,8.18,3.58,485977322226.0,485958724142.0,0.01,-0.06,-0.55,-6.78
1624,688345,博力威,26.79,-0.26,-0.07,11979.0,32221467.0,2.72,27.24,26.51,27.0,26.86,0.9,1.2,53.61,2.51,2709795105.0,2679000000.0,-0.11,-0.19,43.88,47.44
1625,600195,中牧股份,7.8,-0.26,-0.02,119504.0,93763142.0,1.53,7.92,7.8,7.8,7.82,0.4,1.17,31.11,1.44,7964956428.0,7964956428.0,-0.13,-0.13,16.07,16.59
1626,001270,*ST铖昌,38.33,-0.26,-0.1,25636.0,98889237.69,2.37,39.02,38.11,38.26,38.43,0.88,1.26,66.74,5.65,7959092683.0,7800138173.0,0.08,0.0,13.87,0.6
1627,001373,翔腾新材,30.87,-0.26,-0.08,7709.0,23672037.0,1.26,30.95,30.56,30.85,30.95,0.75,2.33,-238.56,2.38,2120364233.0,1022776567.0,0.75,0.55,14.46,5.29
1628,603790,雅运股份,19.0,-0.26,-0.05,31528.0,59624824.0,2.89,19.2,18.65,19.06,19.05,0.86,1.65,33.02,2.99,3635840000.0,3635840000.0,-0.26,-0.31,14.67,74.31
1629,600539,狮头股份,11.56,-0.26,-0.03,88497.0,103543838.0,4.06,11.98,11.51,11.75,11.59,1.62,3.85,1140.11,8.25,2658800000.0,2658800000.0,-0.17,-0.09,7.84,66.57
1630,601188,龙江交通,3.67,-0.27,-0.01,295178.0,109162982.0,2.17,3.74,3.66,3.69,3.68,1.56,2.24,19.17,1.06,4829274356.0,4829274356.0,0.27,0.0,-2.13,1.94
1631,688677,海泰新光,40.08,-0.27,-0.11,16472.0,66102157.0,2.11,40.6,39.75,40.0,40.19,0.81,1.37,25.73,3.78,4804670160.0,4804670160.0,0.0,0.07,27.6,8.12
1632,600681,百川能源,3.7,-0.27,-0.01,125760.0,46718942.0,1.35,3.74,3.69,3.71,3.71,1.22,0.94,11.89,1.38,4961162797.0,4957292456.0,0.0,0.27,7.56,10.12
1633,603991,至正股份,73.57,-0.27,-0.2,20190.0,149459558.0,2.44,75.2,73.4,73.59,73.77,0.92,2.71,-96.33,25.69,5483539803.0,5483539803.0,0.11,0.08,42.63,40.94
1634,002352,顺丰控股,47.63,-0.27,-0.13,198900.0,945381608.6,2.03,47.97,47.0,47.85,47.76,1.11,0.41,26.98,2.62,241136020770.0,228399199832.0,0.06,0.04,10.87,19.49
1635,002303,美盈森,3.73,-0.27,-0.01,288699.0,108611933.0,1.87,3.79,3.72,3.75,3.74,1.18,3.03,17.77,1.31,5711837345.0,3552878171.0,0.0,0.0,7.18,8.12
1636,603118,共进股份,10.9,-0.27,-0.03,217066.0,236659054.0,2.56,11.04,10.76,10.83,10.93,0.6,2.76,96.21,1.72,8581312825.0,8581312825.0,-0.09,-0.09,27.63,22.47
1637,002908,德生科技,11.05,-0.27,-0.03,296461.0,329491546.37,3.88,11.28,10.85,11.04,11.08,0.71,8.24,183.04,4.31,4767324572.0,3976437884.0,-0.18,0.0,32.65,26.87
1638,603685,晨丰科技,14.85,-0.27,-0.04,54081.0,81494141.0,8.73,15.96,14.66,14.89,14.89,1.07,4.0,-175.9,2.25,2509785506.0,2007849848.0,0.13,-0.2,22.93,26.38
1639,001206,依依股份,25.91,-0.27,-0.07,151414.0,386199270.24,5.89,26.23,24.7,25.98,25.98,2.3,14.24,22.14,2.63,4790598565.0,2754633595.0,-0.19,-0.23,37.75,60.33
1640,601163,三角轮胎,14.67,-0.27,-0.04,67066.0,98803826.0,0.82,14.78,14.66,14.74,14.71,1.74,0.84,17.67,0.89,11736000000.0,11736000000.0,-0.14,0.0,5.16,-2.65
1641,002275,桂林三金,14.99,-0.27,-0.04,35869.0,53921389.05,1.0,15.1,14.95,15.0,15.03,0.97,0.64,21.01,3.01,8807653314.0,8380029327.0,0.07,0.07,11.28,1.7
1642,300668,杰恩设计,18.16,-0.27,-0.05,14682.0,26690040.0,1.32,18.3,18.06,18.3,18.21,0.86,1.58,-337.41,2.97,2186123918.0,1685212806.0,0.0,-0.06,8.94,-19.86
1643,002705,新宝股份,14.88,-0.27,-0.04,111722.0,167294618.55,1.47,15.08,14.86,14.87,14.92,1.18,1.38,12.23,1.5,12080711606.0,12025441677.0,0.0,0.0,16.25,2.27
1644,300302,同有科技,14.98,-0.27,-0.04,75171.0,113128199.04,1.4,15.17,14.96,15.02,15.02,0.82,2.04,-68.2,6.91,7179371694.0,5525955647.0,-0.07,-0.07,7.08,-4.95
1645,600938,中国海油,26.06,-0.27,-0.07,372791.0,975888757.0,0.96,26.3,26.05,26.16,26.13,1.46,1.25,8.47,1.58,1238630600823.0,77919400000.0,0.0,-0.04,6.45,-9.83
1646,600057,厦门象屿,7.46,-0.27,-0.02,127589.0,95588482.0,2.01,7.58,7.43,7.52,7.48,0.88,0.58,10.28,1.28,20935517671.0,16356126099.0,0.27,0.0,20.91,19.55
1647,301122,采纳股份,22.48,-0.27,-0.06,11849.0,26784515.6,2.0,22.84,22.39,22.58,22.54,0.92,1.76,89.45,1.54,2748082392.0,1513770222.0,0.0,-0.04,21.19,12.51
1648,688506,百利天恒,310.1,-0.28,-0.88,8630.0,264055326.0,3.49,313.0,302.15,309.0,310.98,0.69,0.84,-58.5,36.88,124350100000.0,31906536312.0,0.03,0.0,9.58,61.74
1649,002920,德赛西威,103.31,-0.28,-0.29,55702.0,579818924.42,1.88,105.13,103.18,103.54,103.6,1.18,1.01,24.62,6.0,57331812286.0,57144460738.0,0.02,-0.02,0.15,-5.14
1650,839273,一致魔芋,38.51,-0.28,-0.11,15760.0,60858033.46,1.81,39.0,38.3,38.62,38.62,0.74,2.33,43.76,6.55,3973785554.0,2609405521.0,-0.23,-0.18,-15.34,163.77
1651,000663,永安林业,7.02,-0.28,-0.02,75557.0,53144456.0,2.27,7.13,6.97,7.05,7.04,1.12,2.47,-31.23,2.37,2363521182.0,2150234396.0,0.14,0.14,25.81,30.0
1652,600851,海欣股份,7.15,-0.28,-0.02,78505.0,56118487.0,2.09,7.22,7.07,7.11,7.17,0.9,1.06,65.33,2.04,8630455348.0,5278173687.0,0.0,0.14,14.4,23.28
1653,000999,华润三九,31.6,-0.28,-0.09,86913.0,275707845.54,1.2,31.88,31.5,31.7,31.69,0.68,0.52,10.39,2.54,52758989964.0,52520904662.0,0.0,0.03,-5.62,-6.67
1654,002029,七 匹 狼,7.0,-0.28,-0.02,76799.0,53811127.0,1.0,7.04,6.97,7.02,7.02,1.03,1.15,8.25,0.74,4935164759.0,4657841713.0,0.29,0.29,14.75,8.7
1655,002840,华统股份,10.76,-0.28,-0.03,226778.0,247829428.29,3.15,11.1,10.76,11.04,10.79,2.32,4.55,63.31,2.16,8662476729.0,5357345713.0,0.0,-0.19,-1.37,-14.67
1656,000936,华西股份,7.22,-0.28,-0.02,170078.0,123606256.8,1.24,7.31,7.22,7.23,7.24,0.6,1.92,28.35,1.23,6397013044.0,6396106573.0,-0.14,-0.14,10.06,-11.41
1657,600887,伊利股份,28.29,-0.28,-0.08,356905.0,1012987185.0,1.02,28.54,28.25,28.42,28.37,0.9,0.57,9.18,3.54,178944453269.0,178055271807.0,0.07,0.04,1.33,-2.31
1658,600308,华泰股份,3.58,-0.28,-0.01,179641.0,64602410.0,1.39,3.62,3.57,3.6,3.59,1.37,1.18,22.69,0.59,5430395230.0,5430395230.0,0.0,0.0,-10.28,-1.38
1659,301057,汇隆新材,17.81,-0.28,-0.05,34122.0,61181073.0,3.86,18.39,17.7,18.09,17.86,0.91,4.13,42.24,2.8,2083225691.0,1470873811.0,0.11,-0.34,24.11,44.8
1660,601229,上海银行,10.69,-0.28,-0.03,590985.0,635312279.0,1.31,10.82,10.68,10.7,10.72,1.12,0.42,6.04,0.65,151893913267.0,151893913267.0,-0.09,0.0,3.29,19.71
1661,000553,安道麦A,7.1,-0.28,-0.02,70541.0,50496443.2,2.25,7.23,7.07,7.15,7.12,0.69,0.32,27.36,0.86,16541663539.0,15457210923.0,-0.14,0.14,21.58,6.29
1662,002958,青农商行,3.62,-0.28,-0.01,766540.0,279091898.5,1.38,3.66,3.61,3.61,3.63,1.08,1.55,4.26,0.56,20111341652.0,17881506328.0,0.0,0.28,23.97,23.97
1663,688299,长阳科技,18.13,-0.28,-0.05,93879.0,171131776.0,2.48,18.48,18.03,18.07,18.18,0.83,3.27,91.98,2.48,5210433168.0,5210433168.0,-0.28,-0.22,12.61,23.33
1664,300613,富瀚微,46.23,-0.28,-0.13,29654.0,137814127.6,1.47,46.83,46.15,46.15,46.36,0.82,1.35,183.38,4.01,10738511695.0,10128043343.0,-0.17,-0.17,-1.87,-20.81
1665,300052,ST中青宝,10.46,-0.29,-0.03,56123.0,58844449.87,1.81,10.57,10.38,10.45,10.49,0.74,2.14,-58.35,6.96,2739042107.0,2738937507.0,-0.1,0.0,24.23,-37.66
1666,601212,白银有色,3.42,-0.29,-0.01,1432870.0,494155354.0,3.5,3.51,3.39,3.46,3.43,1.08,1.94,-143.62,1.69,25324328828.0,25324328828.0,0.0,-0.29,24.36,23.02
1667,601228,广州港,3.39,-0.29,-0.01,337709.0,114951134.0,1.47,3.43,3.38,3.4,3.4,1.36,0.45,24.4,1.21,25575961280.0,25575961280.0,0.0,0.3,6.6,0.0
1668,301559,中集环科,17.08,-0.29,-0.05,79682.0,136615831.12,1.63,17.28,17.0,17.07,17.13,0.97,8.85,114.49,2.29,10248000000.0,1537200000.0,-0.06,-0.06,15.8,14.55
1669,605368,蓝天燃气,10.14,-0.29,-0.03,54085.0,55023038.0,0.98,10.22,10.12,10.18,10.17,1.29,0.76,13.72,2.14,7246398525.0,7246398525.0,0.2,0.2,-3.06,-7.65
1670,601326,秦港股份,3.38,-0.29,-0.01,163209.0,55296141.0,1.47,3.41,3.36,3.4,3.39,0.99,0.34,11.23,0.96,18885452560.0,16080549420.0,0.0,0.0,8.68,3.36
1671,300404,博济医药,10.34,-0.29,-0.03,303401.0,317398155.39,4.73,10.72,10.23,10.4,10.37,0.68,10.85,254.84,4.01,3976079523.0,2890878780.0,0.1,0.0,12.88,18.58
1672,002822,ST中装,3.47,-0.29,-0.01,76825.0,26736409.94,2.01,3.52,3.45,3.46,3.48,1.26,1.3,-8.06,3.03,2549330179.0,2046960114.0,0.0,0.29,6.77,-14.53
1673,603322,超讯通信,37.72,-0.29,-0.11,48028.0,180993106.0,3.04,38.15,37.0,37.47,37.83,0.94,3.05,29.68,21.36,5944173945.0,5944173945.0,-0.03,-0.08,1.43,-0.74
1674,600708,光明地产,3.38,-0.29,-0.01,196418.0,66652922.0,2.06,3.43,3.36,3.39,3.39,1.26,0.88,-9.41,0.78,7532792191.0,7521438866.0,0.0,-0.29,4.97,-9.14
1675,002674,兴业科技,10.44,-0.29,-0.03,83574.0,87203782.07,1.53,10.49,10.33,10.41,10.47,0.4,2.86,40.73,1.29,3085551855.0,3054364527.0,0.19,0.19,11.78,11.78
1676,002380,科远智慧,24.26,-0.29,-0.07,80856.0,196549026.9,3.21,24.67,23.89,24.37,24.33,0.82,5.7,23.9,2.55,5822197405.0,3438900851.0,-0.04,-0.12,3.41,31.56
1677,603629,利通电子,23.97,-0.29,-0.07,71465.0,171591574.0,2.04,24.21,23.72,23.87,24.04,0.41,2.79,52.89,3.71,6230522100.0,6146195640.0,0.04,0.0,9.3,20.69
1678,002956,西麦食品,20.32,-0.29,-0.06,49518.0,101026104.2,1.91,20.64,20.25,20.33,20.38,0.92,2.22,20.8,3.07,4536376703.0,4535917796.0,-0.05,0.0,9.42,25.05
1679,603956,威派格,6.92,-0.29,-0.02,138742.0,96216365.0,1.87,6.99,6.86,6.91,6.94,0.63,2.43,-14.98,1.98,3943751499.0,3943751499.0,0.0,-0.14,10.02,30.57
1680,600150,中国船舶,34.6,-0.29,-0.1,505003.0,1751348417.0,1.44,34.98,34.48,34.7,34.7,0.99,1.13,34.33,3.04,154746035027.0,154746035027.0,0.0,-0.03,21.19,-3.11
1681,002335,科华数据,41.44,-0.29,-0.12,188799.0,784119251.09,2.14,42.03,41.14,41.58,41.56,0.69,4.15,77.45,3.54,21358757859.0,18841634367.0,0.0,0.0,11.73,43.79
1682,300136,信维通信,23.74,-0.29,-0.07,363263.0,864025878.32,4.28,24.38,23.36,23.83,23.81,1.22,4.41,74.1,3.13,22970079466.0,19575242563.0,0.08,0.0,18.52,-6.5
1683,001391,国货航,6.88,-0.29,-0.02,565895.0,390818880.6,1.16,6.95,6.87,6.9,6.9,2.25,6.59,36.28,3.38,83997102828.0,5908304989.0,0.15,0.0,-2.27,-24.81
1684,605055,迎丰股份,6.93,-0.29,-0.02,42910.0,29789966.0,1.44,6.99,6.89,6.92,6.95,0.71,0.98,-77.3,2.7,3049200000.0,3049200000.0,0.0,0.14,28.33,42.59
1685,600017,日照港,3.3,-0.3,-0.01,409052.0,135510465.0,1.21,3.33,3.29,3.3,3.31,1.3,1.33,16.74,0.74,10149657830.0,10149657830.0,0.0,0.0,9.27,6.11
1686,600138,中青旅,9.92,-0.3,-0.03,192242.0,191658171.0,1.41,10.05,9.91,9.95,9.95,1.63,2.66,-53.26,1.15,7180492800.0,7180492800.0,0.0,0.0,-0.2,-1.49
1687,600918,中泰证券,6.75,-0.3,-0.02,443278.0,301921541.0,2.07,6.88,6.74,6.78,6.77,1.95,1.12,31.79,1.25,47038223853.0,26816466278.0,0.0,-0.15,11.57,3.05
1688,600196,复星医药,26.17,-0.3,-0.08,303519.0,801333935.0,2.4,26.78,26.15,26.18,26.25,0.98,1.43,22.85,1.46,69885135435.0,55440852550.0,-0.04,0.0,8.14,5.31
1689,603230,内蒙新华,13.12,-0.3,-0.04,34956.0,46113578.0,1.67,13.3,13.08,13.16,13.16,1.23,0.99,7.5,1.69,4638221760.0,4638221760.0,0.0,-0.08,11.47,7.72
1690,301035,润丰股份,63.08,-0.3,-0.19,13728.0,87090179.65,2.66,64.18,62.5,63.25,63.27,0.86,0.49,17.25,2.59,17711033040.0,17682440831.0,-0.19,-0.06,5.87,30.57
1691,002507,涪陵榨菜,13.22,-0.3,-0.04,197478.0,262802438.92,1.21,13.36,13.2,13.25,13.26,1.83,1.72,14.01,1.8,15254809550.0,15188649888.0,0.08,-0.23,2.16,-3.57
1692,600525,ST长园,3.27,-0.3,-0.01,124110.0,40695605.0,1.22,3.3,3.26,3.28,3.28,1.15,0.94,-11.79,1.08,4312411097.0,4312411097.0,0.0,0.0,-11.86,-32.99
1693,001223,欧克科技,43.07,-0.3,-0.13,11348.0,49120389.6,1.76,43.74,42.98,43.14,43.2,1.11,4.86,24.8,2.12,4020670640.0,1005770640.0,-0.25,-0.16,25.9,37.91
1694,002028,思源电气,78.76,-0.3,-0.24,70751.0,557825774.01,1.63,79.55,78.26,79.48,79.0,0.63,1.17,23.71,4.58,61307200010.0,47790580428.0,-0.01,-0.1,9.5,9.09
1695,002703,浙江世宝,12.92,-0.31,-0.04,401262.0,526078294.81,4.09,13.38,12.85,12.91,12.96,1.53,6.85,54.52,5.44,10628410401.0,7571741116.0,-0.08,-0.15,12.94,14.24
1696,603588,高能环境,6.46,-0.31,-0.02,503640.0,327243172.0,2.93,6.6,6.41,6.5,6.48,1.4,3.31,10.95,1.07,9840094592.0,9840094592.0,0.0,0.31,23.28,24.95
1697,300298,三诺生物,22.32,-0.31,-0.07,62884.0,141361616.86,1.79,22.65,22.25,22.39,22.39,1.21,1.39,43.35,3.93,12505139084.0,10073004394.0,0.0,0.04,2.81,-12.78
1698,600686,金龙汽车,12.67,-0.31,-0.04,246773.0,316480873.0,2.99,13.04,12.66,12.71,12.71,1.36,3.44,48.57,2.93,9084990773.0,9084990773.0,-0.08,-0.08,0.08,-9.37
1699,002919,名臣健康,16.18,-0.31,-0.05,28439.0,46112368.0,1.05,16.32,16.15,16.2,16.23,0.8,1.08,84.8,5.24,4312391748.0,4271490391.0,0.0,0.0,6.24,-1.34
1700,688133,泰坦科技,25.82,-0.31,-0.08,44355.0,116032326.0,3.9,26.64,25.63,25.68,25.9,0.92,2.7,206.92,1.53,4245762746.0,4245762746.0,0.0,-0.04,5.69,42.1
1701,688775,影石创新,162.5,-0.31,-0.5,13542.0,219434615.0,1.31,163.19,161.06,163.09,163.0,0.8,4.44,92.38,12.76,65162500000.0,4956504963.0,0.0,0.01,243.77,243.77
1702,601139,深圳燃气,6.53,-0.31,-0.02,142869.0,93648988.0,0.92,6.59,6.53,6.56,6.55,1.51,0.5,14.73,1.19,18785118351.0,18785118351.0,-0.15,0.0,4.15,-5.36
1703,603297,永新光学,86.37,-0.31,-0.27,6896.0,59555581.0,1.52,86.97,85.65,86.62,86.64,0.71,0.62,43.04,5.04,9581602779.0,9563672367.0,0.16,0.14,1.36,-7.1
1704,000733,振华科技,47.82,-0.31,-0.15,113300.0,544435370.29,1.63,48.5,47.72,47.82,47.97,1.09,2.05,113.22,1.8,26500382190.0,26481196806.0,0.0,0.0,-11.53,13.88
1705,603922,金鸿顺,19.01,-0.31,-0.06,53194.0,101561226.0,2.73,19.36,18.84,19.07,19.07,0.85,2.97,238.66,3.33,3406592000.0,3406592000.0,-0.05,0.0,15.07,-23.78
1706,000423,东阿阿胶,50.99,-0.31,-0.16,96851.0,494470108.98,1.49,51.47,50.71,51.16,51.15,1.1,1.51,19.32,3.31,32836378256.0,32787492154.0,0.0,-0.02,-17.53,-17.02
1707,300639,凯普生物,6.34,-0.31,-0.02,99678.0,63310656.61,2.04,6.4,6.27,6.37,6.36,0.89,1.57,-37.53,1.02,4098814273.0,4026942112.0,0.16,0.16,24.56,6.91
1708,002818,富森美,12.77,-0.31,-0.04,32850.0,42155116.4,1.48,12.95,12.76,12.82,12.81,1.25,1.1,16.16,1.75,9557820664.0,3810021329.0,-0.08,-0.16,-5.62,-10.45
1709,603508,思维列控,28.25,-0.32,-0.09,43171.0,122333040.0,1.38,28.55,28.16,28.26,28.34,1.03,1.13,21.23,2.46,10771001150.0,10771001150.0,0.0,-0.18,11.7,25.06
1710,301305,朗坤科技,18.55,-0.32,-0.06,21388.0,39693125.32,1.24,18.66,18.43,18.55,18.61,0.95,1.73,14.56,1.23,4474783184.0,2294884572.0,0.16,0.22,8.86,5.28
1711,603043,广州酒家,15.81,-0.32,-0.05,29750.0,47254042.0,0.88,15.94,15.8,15.86,15.86,1.38,0.52,44.07,2.46,8992266427.0,8992266427.0,0.0,-0.06,0.96,-2.11
1712,688691,灿芯股份,59.88,-0.32,-0.19,57844.0,350490134.0,6.03,62.28,58.66,59.99,60.07,1.57,8.09,-69.59,5.44,7185600000.0,4279324799.0,0.0,0.05,0.37,-22.06
1713,600707,彩虹股份,6.24,-0.32,-0.02,375310.0,235386921.0,1.6,6.32,6.22,6.27,6.26,1.0,1.05,17.37,1.03,22391551928.0,22387059128.0,-0.16,0.0,-4.73,-24.09
1714,002193,如意集团,6.3,-0.32,-0.02,96158.0,61116101.0,4.11,6.49,6.23,6.32,6.32,1.54,3.67,-17.0,2.56,1648807965.0,1648798515.0,0.16,0.16,29.1,11.31
1715,002099,海翔药业,6.14,-0.32,-0.02,123862.0,76153703.0,1.62,6.21,6.11,6.2,6.16,0.86,0.77,269.2,1.93,9938911653.0,9920384879.0,0.0,-0.16,18.99,18.99
1716,601008,连云港,6.17,-0.32,-0.02,300039.0,185785741.0,1.45,6.23,6.14,6.18,6.19,0.97,2.42,83.95,1.9,7654736497.0,7654736497.0,0.0,0.0,3.18,63.66
1717,002589,瑞康医药,3.08,-0.32,-0.01,364435.0,113317553.4,2.27,3.14,3.07,3.09,3.09,1.32,2.67,81.76,0.84,4634508251.0,4206021968.0,0.0,-0.65,7.32,3.7
1718,000631,顺发恒业,3.14,-0.32,-0.01,140625.0,44525610.32,2.22,3.2,3.13,3.15,3.15,1.17,0.59,117.1,1.3,7521176324.0,7521176324.0,-0.32,0.0,11.74,6.8
1719,600187,国中水务,3.15,-0.32,-0.01,378580.0,120044437.0,1.27,3.19,3.15,3.16,3.16,1.35,2.35,-1242.19,1.59,5083410474.0,5083410474.0,-0.32,-0.32,-8.16,-6.25
