,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
515,专用设备,605286,同力日升,66.3264,66.3264,22.84,3.27,0.27,4.37,13.22,31.42
516,专用设备,300950,德固特,40.742656,24.14813988,43.03,5.43,0.21,64.03,72.16,67.52
517,专用设备,603203,快克智能,63.64357451,62.51256749,23.98,4.65,0.05,10.68,15.62,12.16
518,专用设备,688378,奥来德,41.95369895,40.5536641,41.23,2.49,0.03,5.04,10.14,-10.67
519,专用设备,603025,大豪科技,155.10334797,154.06437597,23.03,6.98,0.03,8.18,11.57,-6.78
520,专用设备,300837,浙矿股份,23.99037137,16.93281324,36.98,1.75,0.03,9.54,20.8,20.8
521,专用设备,688092,爱科科技,18.86173886,18.86173886,45.77,3.01,-0.03,8.14,14.91,12.25
522,专用设备,688623,双元科技,38.7976112,12.5576112,38.3,1.86,-0.04,8.22,14.07,22.21
523,专用设备,001360,南矿集团,29.2536,11.72741634,39.38,2.12,-0.04,6.37,12.65,9.89
524,专用设备,688789,宏华数科,124.01881555,124.01881555,28.62,3.92,-0.05,-3.21,10.58,5.06
525,专用设备,002209,达 意 隆,30.49125046,23.79253588,25.84,4.13,-0.08,29.39,51.53,65.98
526,专用设备,836942,恒立钻具,12.31448168,8.28350481,24.41,2.51,-0.09,0.25,13.57,47.21
527,专用设备,001256,炜冈科技,31.67424913,8.54513759,30.28,2.76,-0.12,6.28,-24.09,41.46
528,专用设备,301043,绿岛风,22.1068,22.1068,31.76,2.65,-0.16,8.26,18.09,17.15
529,专用设备,301056,森赫股份,27.0788467,17.86357675,41.1,3.47,-0.2,15.32,20.83,30.46
530,专用设备,688113,联测科技,22.84825393,22.84825393,26.6,2.46,-0.2,4.89,26.13,26.31
531,专用设备,002698,博实股份,165.8593736,136.48125187,27.63,4.23,-0.2,8.06,2.85,-3.16
532,专用设备,835368,连城数控,67.66372281,64.37512852,21.26,1.6,-0.2,1.8,3.48,-1.4
533,专用设备,002535,林州重机,32.62850111,30.37597634,35.2,4.94,-0.22,4.9,3.04,6.27
534,专用设备,300833,浩洋股份,43.6392225,28.03472553,20.48,1.88,-0.25,4.51,10.58,-19.49
535,专用设备,300802,矩子科技,55.37116923,38.26738655,42.99,3.49,-0.26,7.58,18.81,5.63
536,专用设备,301053,远信工业,24.45407944,22.46067614,49.1,3.85,-0.29,9.96,24.21,54.35
537,专用设备,688328,深科达,21.1959926,21.1959926,37.04,2.57,-0.3,12.03,52.24,49.8
538,专用设备,688162,巨一科技,37.52386496,37.49706196,35.42,1.59,-0.31,0.85,22.48,0.81
539,专用设备,688128,中国电研,100.1542,100.1542,19.81,3.18,-0.34,2.92,27.24,20.72
540,专用设备,603282,亚光股份,23.324826,11.1873512,21.99,1.87,-0.36,7.85,18.41,21.13
541,专用设备,603012,创力集团,37.2720456,37.04445,24.75,1.0,-0.36,4.94,9.56,9.98
542,专用设备,001223,欧克科技,40.6641312,10.1721312,25.08,2.15,-0.37,9.07,27.74,39.48
543,专用设备,301018,申菱环境,104.13297355,77.87897704,48.09,4.09,-0.38,14.31,13.09,1.98
544,专用设备,603289,泰瑞机器,28.63271221,28.63271221,39.74,2.05,-0.4,6.89,23.54,20.49
545,专用设备,001332,锡装股份,40.755,10.0035,21.97,1.71,-0.4,-10.0,5.71,7.64
546,专用设备,603966,法兰泰克,37.1589086,37.06770308,27.01,2.06,-0.41,-0.64,15.06,24.43
547,专用设备,603855,华荣股份,71.5899009,70.7468034,15.42,3.77,-0.42,-3.51,15.33,9.95
548,专用设备,688501,青达环保,36.0228817,36.0228817,13.11,3.61,-0.44,-0.47,36.84,108.62
549,专用设备,002957,科瑞技术,69.88508234,68.2282209,39.48,2.34,-0.45,5.78,17.27,7.22
550,专用设备,873703,广厦环能,25.0654012,12.68289395,41.51,2.38,-0.48,-8.56,-7.61,14.45
551,专用设备,301199,迈赫股份,47.415704,16.211804,28.85,2.54,-0.52,3.29,17.92,21.65
552,专用设备,600262,北方股份,38.743,38.743,15.26,2.36,-0.52,4.78,38.96,26.68
553,专用设备,300400,劲拓股份,41.44048664,40.98819116,41.84,5.75,-0.55,8.23,17.47,7.96
554,专用设备,001395,亚联机械,40.139124,8.87551488,20.38,3.62,-0.55,2.88,9.31,149.24
555,专用设备,688419,耐科装备,30.73421279,8.25639563,33.7,3.12,-0.57,11.82,20.53,22.18
556,专用设备,603283,赛腾股份,91.2942127,89.0416029,33.39,2.95,-0.57,3.44,-1.12,-33.43
557,专用设备,300509,新美星,25.60896,21.34974439,30.25,4.56,-0.6,-3.88,17.39,27.43
558,专用设备,688698,伟创电气,97.7399267,97.7399267,43.13,4.66,-0.6,0.98,-1.99,5.74
559,专用设备,603095,越剑智能,40.31582212,40.31582212,30.22,1.72,-0.61,-1.82,1.23,2.83
560,专用设备,603337,杰克股份,167.98826281,166.08845401,17.09,3.67,-0.64,-5.28,27.75,17.57
561,专用设备,002009,天奇股份,64.27686648,56.50288108,37.99,3.25,-0.68,7.84,22.83,4.99
562,专用设备,605167,利柏特,50.969445,50.969445,35.53,2.79,-0.69,8.29,29.71,19.1
563,专用设备,301338,凯格精机,45.41152,14.63924,34.19,3.07,-0.71,13.01,36.05,37.68
564,专用设备,601038,一拖股份,149.22009252,97.17046052,7.05,1.92,-0.72,3.27,0.91,-8.29
565,专用设备,002483,润邦股份,57.79774053,57.71835209,20.59,1.38,-0.76,8.68,9.58,32.79
566,专用设备,603901,永创智能,50.81559277,49.93951303,31.23,2.15,-0.76,-3.51,13.14,41.58
567,专用设备,002833,弘亚数控,69.48908645,47.26584069,13.14,2.45,-0.76,-0.67,1.17,-0.3
568,专用设备,603036,如通股份,34.38240557,34.38240557,31.13,2.63,-0.77,4.51,24.65,-0.18
569,专用设备,002111,威海广泰,56.39263282,50.68826487,33.63,1.87,-0.91,4.54,7.51,-2.93
570,专用设备,002367,康力电梯,59.19005646,39.02702379,21.4,1.76,-0.93,7.87,17.62,12.79
571,专用设备,002960,青鸟消防,87.88839839,74.98599263,31.87,1.45,-0.97,7.9,12.08,5.75
572,专用设备,301158,德石股份,26.20957989,25.53851112,35.82,2.0,-1.19,7.64,16.9,25.94
573,专用设备,603583,捷昌驱动,135.85056781,135.85056781,30.18,3.13,-1.19,-2.49,-1.82,45.6
574,专用设备,600499,科达制造,199.07349339,199.07349339,14.35,1.74,-1.35,2.27,32.57,36.4
575,专用设备,300415,伊之密,95.91465859,92.74796085,18.1,3.34,-1.41,1.94,6.67,4.6
576,专用设备,002334,英威腾,66.54682926,58.95637773,47.89,2.29,-1.41,8.37,3.02,9.65
577,专用设备,603081,大丰实业,57.38121572,57.38121572,43.81,1.83,-1.44,24.2,20.58,17.17
578,专用设备,002690,美亚光电,147.86259438,72.67581229,34.08,6.38,-1.47,-4.12,2.95,18.7
579,专用设备,301030,仕净科技,38.16949604,30.44888723,18.04,3.42,-1.49,8.96,-1.15,-21.87
580,专用设备,300484,蓝海华腾,44.49880572,35.73254385,39.74,6.78,-1.54,7.37,18.87,4.78
581,专用设备,300228,富瑞特装,47.45478547,44.54929522,23.62,2.15,-1.88,8.88,21.8,16.21
582,专用设备,301260,格力博,102.03967115,43.23816536,14.34,2.16,-2.23,0.86,66.54,59.62
583,专用设备,002073,软控股份,90.13542734,87.60113636,29.65,1.52,-2.43,14.23,16.01,8.33
584,专用设备,688518,联赢激光,68.29915151,68.29915151,36.39,2.17,-2.55,21.24,31.82,27.53
585,专用设备,002757,南兴股份,52.67978929,50.29021411,30.49,2.65,-2.64,-5.32,-0.22,16.31
586,专用设备,002006,精工科技,85.14216547,85.14216547,48.98,3.71,-3.23,-0.85,1.61,0.18
587,专用设备,002526,山东矿机,69.5289596,69.07229308,32.75,2.2,-3.45,-2.01,9.86,10.8
588,专用设备,002278,神开股份,33.87998823,31.11462711,45.88,3.01,-4.1,-2.91,28.77,76.33
589,专用设备,300879,大叶股份,81.2024118,80.65261334,10.45,5.82,-4.49,-7.91,150.28,156.19
590,专用设备,300307,慈星股份,63.38105232,62.42045647,20.82,1.97,-5.28,-10.94,-5.45,-1.97
591,专用设备,002611,东方精工,149.60449119,123.17009819,13.57,2.91,-7.66,-0.49,3.02,27.75
592,专业服务,300938,信测标准,53.12529558,35.52637715,35.75,3.78,0.81,16.37,5.22,27.75
593,专业服务,920099,瑞华技术,26.16991933,13.14652374,39.82,3.15,-0.21,0.97,0.36,16.55
594,专业服务,688334,西高院,56.85767209,28.18008376,22.57,2.03,-0.23,6.86,13.53,11.62
595,专业服务,003008,开普检测,22.6928,16.98650452,34.93,2.18,-0.23,6.59,12.07,26.35
596,专业服务,003035,南网能源,182.19696965,182.19696965,49.87,2.71,-0.25,-0.62,12.91,15.35
597,专业服务,600861,北京人力,113.05270978,73.20499715,4.78,1.68,-0.26,0.55,-4.08,7.08
598,专业服务,300416,苏试试验,70.89156416,70.41699609,43.32,2.72,-0.52,-4.84,-15.05,20.07
599,专业服务,600662,外服控股,128.78920175,128.03254872,15.27,2.44,-0.62,10.18,5.62,11.24
600,专业服务,300384,三联虹普,56.78329317,39.16003827,17.68,2.18,-0.64,3.59,3.13,-3.26
601,专业服务,002811,郑中设计,32.76800853,30.1236222,33.46,2.66,-1.09,-2.56,23.01,26.97
602,专业服务,300662,科锐国际,57.19192793,57.04001184,24.74,2.85,-1.12,-3.95,-4.72,39.04
603,专业服务,301289,国缆检测,38.7816,38.55890412,45.72,4.02,-1.4,-3.62,11.76,2.62
604,专业服务,300962,中金辐照,46.43793368,46.43793368,44.99,4.96,-1.84,15.7,23.79,6.09
605,交运设备,301345,涛涛车业,159.58002753,42.13641553,46.28,5.23,1.24,102.74,155.92,129.14
606,交运设备,000913,钱江摩托,85.9429152,74.63422824,24.78,1.84,1.15,4.75,0.99,-7.33
607,交运设备,834058,华洋赛车,21.05507857,10.34524429,45.71,6.51,-0.11,4.05,19.17,46.35
608,交运设备,300906,日月明,22.96,20.52893063,42.26,2.62,-0.19,8.08,23.18,12.64
609,交运设备,002972,科安达,30.6280956,16.57558314,23.91,2.52,-0.21,7.77,23.27,21.46
610,交运设备,872541,铁大科技,23.18432,15.27395281,36.93,5.62,-0.44,-1.22,-1.28,41.69
611,交运设备,605001,威奥股份,29.7807588,29.7807588,45.09,1.11,-0.62,9.86,20.13,18.07
612,交运设备,603680,今创集团,91.61672386,91.61672386,15.33,1.71,-0.63,14.76,45.58,43.44
613,交运设备,603500,祥和实业,31.88224441,31.78964633,22.48,3.36,-0.8,5.86,21.42,24.42
614,交运设备,603111,康尼机电,58.50779823,57.00049793,28.68,1.47,-0.8,4.65,7.32,11.77
615,交运设备,600528,中铁工业,169.50438616,169.50438616,13.33,0.69,-0.83,3.53,-3.17,-5.33
616,交运设备,300994,久祺股份,37.410624,18.724572,22.9,3.1,-0.86,-2.44,0.75,42.29
617,交运设备,301048,金鹰重工,57.81334056,57.81334056,41.33,2.18,-1.41,8.72,5.14,16.43
618,交运设备,301322,绿通科技,40.47232007,26.42295062,35.79,1.45,-1.44,-4.79,18.92,32.2
619,交运设备,603787,新日股份,29.22826133,29.22826133,24.42,1.91,-2.1,10.43,29.72,23.06
620,工程机械,600761,安徽合力,166.64861558,166.64861558,12.94,1.65,0.53,12.88,20.4,9.74
621,工程机械,000680,山推股份,144.01369075,126.21137318,13.2,2.66,0.5,7.4,10.85,-0.72
622,工程机械,603611,诺力股份,60.20130486,60.20130486,12.26,2.11,0.44,13.39,51.95,37.07
623,工程机械,873706,铁拓机械,17.43686973,7.99085437,39.41,3.17,-0.01,-6.52,-1.2,56.21
624,工程机械,603638,艾迪精密,146.9364323,146.9364323,35.99,4.44,-0.33,0.57,-2.64,4.99
625,工程机械,600817,宇通重工,64.20312587,63.79717087,31.14,2.58,-0.69,0.5,12.14,5.4
626,工程机械,001288,运机集团,46.75755044,30.15054851,30.07,2.22,-0.71,-2.68,-3.44,-8.04
627,工程机械,605389,长龄液压,58.83075068,55.63771811,47.71,2.82,-0.82,24.13,37.38,55.07
628,工程机械,603194,中力股份,162.2446,20.81874155,21.17,3.4,-1.02,-1.05,27.43,15.07
629,工程机械,835174,五新隧装,38.59573828,37.1991564,29.65,4.84,-1.21,6.22,38.68,48.43
630,工程机械,300201,海伦哲,55.39649402,55.19882701,48.36,3.61,-1.26,9.58,7.44,4.97
631,工程机械,834599,同力股份,96.643335,72.78206805,12.9,3.3,-1.65,-9.59,14.24,73.63
632,工程机械,002204,大连重工,121.09690101,121.09690101,16.87,1.63,-5.5,2.79,10.39,27.18
633,石油行业,000698,沈阳化工,32.7805758,31.42841892,25.33,2.32,-0.14,5.26,26.58,18.69
634,石油行业,603798,康普顿,28.64542591,28.64542591,13.19,2.47,-0.28,3.81,26.21,28.1
635,石油行业,002778,中晟高科,23.66570101,23.41491571,11.06,7.73,-0.71,-2.58,12.85,8.65
636,石油行业,600506,统一股份,37.92373947,29.17210742,22.92,7.82,-1.29,5.56,0.56,-4.13
637,石油行业,000554,泰山石油,33.12665961,24.98680527,15.64,3.15,-3.33,10.06,18.59,17.58
638,银行,002839,张家港行,117.81742775,117.75229668,5.24,0.67,-0.12,4.58,22.65,15.59
639,银行,600928,西安银行,184.00000002,183.12685833,6.46,0.55,-0.22,7.55,26.99,17.95
640,银行,601528,瑞丰银行,118.90698054,105.1080662,7.01,0.64,-0.39,2.71,24.69,11.6
641,银行,603323,苏农银行,116.06613263,116.06613263,6.6,0.64,-0.58,5.32,29.5,23.66
642,银行,601860,紫金银行,118.61590697,115.07081833,7.03,0.61,-0.97,9.12,23.19,17.82
643,银行,001227,兰州银行,154.35339325,114.1659428,6.91,0.51,-1.63,8.0,20.44,12.45
644,银行,600908,无锡银行,140.67909665,128.15594183,5.69,0.66,-2.18,6.82,21.63,12.65
645,银行,002807,江阴银行,122.82350017,122.65169447,8.59,0.67,-2.6,5.51,22.3,20.24
646,化学制品,002096,易普力,163.61413756,92.45448234,24.77,2.14,1.03,13.14,9.92,11.03
647,化学制品,600273,嘉化能源,120.49090155,120.49090155,10.93,1.19,0.56,4.23,10.45,14.14
648,化学制品,688179,阿拉丁,45.23389906,45.23389906,46.76,4.56,0.53,8.43,4.86,20.04
649,化学制品,603725,天安新材,26.91893314,25.31187314,44.36,3.61,0.3,13.96,32.98,39.72
650,化学制品,603281,江瀚新材,94.9013335,63.98059345,24.56,2.03,0.19,8.86,1.11,4.18
651,化学制品,603079,圣达生物,33.685079,30.50587232,38.79,2.18,0.05,5.06,3.42,32.29
652,化学制品,834261,一诺威,44.57242372,26.16397643,21.27,2.95,-0.02,-6.68,31.64,59.65
653,化学制品,001218,丽臣实业,23.74451462,20.61102307,21.46,1.09,-0.12,3.64,18.9,9.09
654,化学制品,603916,苏博特,41.70400107,40.51828107,42.86,1.01,-0.16,10.05,35.97,30.98
655,化学制品,002810,山东赫达,44.8052207,41.18529897,24.8,2.06,-0.2,12.09,13.99,1.34
656,化学制品,603227,雪峰科技,89.37917026,81.2378932,34.29,1.88,-0.2,-3.8,-12.39,-1.77
657,化学制品,001333,光华股份,26.752,9.196,26.19,1.61,-0.24,6.84,0.72,23.3
658,化学制品,301077,星华新材,34.26005667,19.19784281,24.8,3.06,-0.25,1.4,-11.06,13.68
659,化学制品,688639,华恒生物,82.21302829,82.21302829,40.22,3.21,-0.26,-2.4,16.48,2.85
660,化学制品,002497,雅化集团,136.11763361,125.01491325,41.27,1.29,-0.27,5.57,6.59,1.29
661,化学制品,688571,杭华股份,33.48424145,33.48424145,29.55,2.24,-0.28,13.19,15.67,22.43
662,化学制品,301283,聚胶股份,27.56722938,15.72614745,19.4,1.82,-0.28,2.14,41.19,38.67
663,化学制品,603790,雅运股份,34.06208,34.06208,30.94,2.8,-0.34,0.96,13.02,63.3
664,化学制品,600599,*ST熊猫,12.6492,12.6492,40.11,11.47,-0.34,3.25,-21.77,-44.05
665,化学制品,301373,凌玮科技,35.89341491,12.73065713,28.55,2.28,-0.35,14.91,14.7,33.0
666,化学制品,301300,远翔新材,24.5017088,11.67748466,35.98,3.08,-0.39,8.3,22.4,49.01
667,化学制品,605166,聚合顺,35.91029342,35.91029342,11.11,1.9,-0.39,-1.04,8.46,-3.63
668,化学制品,688196,卓越新能,54.492,54.492,22.22,1.95,-0.39,-0.48,1.98,37.23
669,化学制品,002054,德美化工,34.80873563,27.7519233,27.44,1.42,-0.41,6.81,25.57,25.78
670,化学制品,688602,康鹏科技,43.6794375,21.44358454,35.65,1.56,-0.41,-1.17,13.04,21.71
671,化学制品,300041,回天新材,55.83152238,54.33454244,17.12,2.08,-0.42,11.73,24.13,10.28
672,化学制品,301617,博苑股份,54.431572,13.607893,27.73,3.34,-0.44,15.33,15.94,4.6
673,化学制品,002666,德联集团,40.81836379,25.93461281,36.48,1.16,-0.46,4.85,17.73,18.81
674,化学制品,603041,美思德,22.45390704,22.45390704,46.38,1.52,-0.47,2.34,13.62,15.99
675,化学制品,688269,凯立新材,43.1584608,43.1584608,49.27,4.45,-0.48,4.41,17.8,34.89
676,化学制品,688129,东来技术,32.13169596,32.13169596,37.79,3.71,-0.5,15.07,34.83,59.32
677,化学制品,002917,金奥博,49.29169313,36.9389753,34.5,3.11,-0.51,8.37,9.84,49.89
678,化学制品,603823,百合花,57.54201669,56.80455385,31.42,2.46,-0.52,22.59,47.18,51.04
679,化学制品,688625,呈和科技,55.89365826,55.89365826,19.55,4.13,-0.61,-11.64,-21.56,9.89
680,化学制品,301216,万凯新材,64.91812181,35.88819394,33.84,1.23,-0.61,-9.22,4.39,25.37
681,化学制品,002986,宇新股份,42.18501672,33.21353112,30.11,1.06,-0.62,2.43,10.22,-5.01
682,化学制品,603285,键邦股份,37.744,14.6958104,25.76,2.35,-0.62,0.94,9.21,4.38
683,化学制品,301518,长华化学,32.94187794,12.56197858,44.05,2.33,-0.63,2.92,19.11,47.8
684,化学制品,603217,元利科技,37.93436948,37.93436948,20.35,1.16,-0.64,3.0,8.9,14.44
685,化学制品,300910,瑞丰新材,175.9631163,123.45605475,22.57,5.36,-0.64,-1.31,-4.07,28.12
686,化学制品,002440,闰土股份,90.93159231,76.56047773,47.57,0.98,-0.67,12.67,27.2,23.32
687,化学制品,001335,信凯科技,35.87412961,8.78817776,38.18,3.9,-0.68,3.38,-27.53,198.98
688,化学制品,301092,争光股份,42.69603465,19.28513805,44.04,2.28,-0.72,5.16,13.67,38.06
689,化学制品,603867,新化股份,49.56219257,49.56219257,17.31,2.12,-0.75,7.25,8.21,7.39
690,化学制品,002637,赞宇科技,48.3572228,45.51193982,14.62,1.3,-0.76,5.88,18.98,5.65
691,化学制品,301036,双乐股份,36.34,25.59576466,41.49,2.23,-0.77,4.81,-1.6,-6.82
692,化学制品,301220,亚香股份,49.38235084,28.71470309,15.02,2.91,-0.97,-7.54,-26.07,66.0
693,化学制品,605020,永和股份,112.63539601,90.76179603,28.91,2.57,-1.03,17.05,15.37,19.22
694,化学制品,603977,国泰集团,75.35663374,75.35663374,43.73,2.35,-1.08,0.75,-11.14,-5.68
695,化学制品,002226,江南化工,149.13435674,149.13203701,25.55,1.57,-1.25,7.85,2.18,5.04
696,化学制品,603192,汇得科技,29.1623476,28.6485334,37.7,1.92,-1.31,-2.36,28.72,42.78
697,化学制品,300285,国瓷材料,179.56839865,144.79136744,33.07,2.68,-1.55,9.68,6.69,6.63
698,化学制品,002455,百川股份,40.64711635,35.51566442,24.07,2.25,-1.62,-4.74,-3.66,-7.69
699,化学制品,300174,元力股份,57.29028963,57.09115412,30.58,1.73,-1.71,7.89,10.54,8.56
700,化学制品,300019,硅宝科技,89.47336092,78.58864378,31.55,3.56,-1.74,32.7,29.24,58.72
701,化学制品,603125,常青科技,68.3363801,17.08498228,48.28,2.94,-1.91,15.72,20.14,28.46
702,化学制品,300109,新开源,79.27475582,73.34419778,24.64,2.2,-2.07,-5.0,3.03,3.89
703,化学制品,002783,凯龙股份,45.24180282,39.9668599,31.42,1.8,-2.2,4.99,17.51,12.55
704,化学制品,300200,高盟新材,43.01112596,42.24165359,27.84,2.75,-2.3,-4.95,-16.56,22.6
705,化学制品,603155,新亚强,53.2100758,53.2100758,43.12,2.45,-2.68,24.21,31.44,29.12
706,化学制品,600866,星湖科技,128.76412774,85.97648182,6.79,1.66,-2.79,5.73,18.5,27.26
707,化学制品,603948,建业股份,36.15383966,36.15383966,18.21,1.83,-2.88,21.93,35.18,27.65
708,化学制品,300801,泰和科技,53.580879,33.57652295,47.09,2.2,-3.71,53.34,57.85,55.55
709,化学制品,300641,正丹股份,122.88981169,122.88981169,7.91,4.05,-3.73,-1.03,-18.74,-5.99
710,化学制品,300758,七彩化学,61.06820484,53.18851241,49.59,3.5,-3.94,-2.4,-0.13,25.54
711,纺织服装,601339,百隆东方,76.9278897,76.9278897,11.09,0.83,0.27,7.07,3.43,-0.97
712,纺织服装,301276,嘉曼服饰,27.50112,9.77885207,15.41,1.33,0.25,15.04,25.86,29.71
713,纺织服装,002780,三夫户外,21.3373456,17.69038018,42.09,3.14,0.09,2.64,25.95,7.04
714,纺织服装,603511,爱慕股份,69.52106095,68.72273035,20.31,1.61,0.07,19.37,28.19,35.71
715,纺织服装,601566,九牧王,51.94719836,51.94719836,6.77,1.31,0.04,-1.84,14.87,11.47
716,纺织服装,002327,富安娜,62.19781899,36.19073628,27.7,1.81,0.0,-5.12,-5.36,-9.73
717,纺织服装,603889,新澳股份,43.17201473,42.59093171,10.66,1.31,-0.03,-0.84,8.64,-11.92
718,纺织服装,603877,太平鸟,69.86048197,69.60063442,14.1,1.6,-0.04,-2.83,-10.39,2.99
719,纺织服装,002763,汇洁股份,29.2275812,21.64368184,9.49,1.5,-0.04,1.86,11.93,9.86
720,纺织服装,002293,罗莱生活,75.65218803,74.97335186,16.73,1.91,-0.12,-4.13,11.56,22.57
721,纺织服装,603073,彩蝶实业,20.3232,8.91642697,22.16,1.51,-0.12,8.33,18.7,22.43
722,纺织服装,603307,扬州金泉,25.7661092,6.4532,20.96,1.88,-0.13,3.26,14.37,7.84
723,纺织服装,603558,健盛集团,33.30517095,33.30517095,13.85,1.38,-0.16,2.28,6.43,-9.85
724,纺织服装,002687,乔治白,24.33037147,19.93306113,39.25,1.64,-0.22,5.47,13.95,10.05
725,纺织服装,605003,众望布艺,22.847,22.847,24.85,1.62,-0.23,7.55,14.69,12.33
726,纺织服装,603365,水星家纺,46.51947685,46.01098733,12.95,1.64,-0.27,-12.76,26.41,15.68
727,纺织服装,603808,XD歌力思,30.30252528,30.30252528,18.5,1.2,-0.27,3.13,23.09,18.3
728,纺织服装,002154,报 喜 鸟,56.91401543,55.43831214,8.35,1.27,-0.29,0.0,-0.76,-10.55
729,纺织服装,002144,宏达高科,21.10544584,16.43472655,30.03,1.03,-0.3,2.22,17.17,15.25
730,纺织服装,002404,嘉欣丝绸,36.51536047,29.71731866,18.45,1.95,-0.31,2.2,18.76,10.7
731,纺织服装,001209,洪兴股份,23.51626234,17.18172092,28.48,1.83,-0.31,-2.77,4.99,6.11
732,纺织服装,002394,联发股份,28.42086,28.38447621,9.75,0.69,-0.31,5.63,22.63,18.33
733,纺织服装,603055,台华新材,81.9959515,81.5501875,12.56,1.68,-0.32,-1.81,-0.65,-14.96
734,纺织服装,300577,开润股份,48.19832607,28.18870753,14.12,2.3,-0.36,-4.69,8.41,-18.49
735,纺织服装,605138,盛泰集团,38.16722859,38.16722859,46.83,1.57,-0.37,1.62,20.53,25.59
736,纺织服装,603908,牧高笛,23.8176666,23.8176666,19.4,4.46,-0.41,2.62,9.39,18.93
737,纺织服装,002029,七 匹 狼,48.71712641,45.97955177,8.15,0.74,-0.41,2.53,15.36,7.3
738,纺织服装,003041,真爱美家,41.7744,39.69246834,5.02,2.79,-0.44,-2.36,4.31,9.8
739,纺织服装,603839,安正时尚,27.97158055,27.97158055,30.34,1.51,-0.46,-2.96,32.41,32.66
740,纺织服装,600137,浪莎股份,18.2866283,18.2866283,49.08,3.43,-0.48,0.91,26.92,33.88
741,纺织服装,301088,戎美股份,32.27064,26.59956,39.95,1.3,-0.49,-3.35,15.12,8.51
742,纺织服装,000726,鲁  泰Ａ,55.24991413,39.79617509,9.31,0.59,-0.51,5.95,14.97,5.3
743,纺织服装,605080,浙江自然,38.13977698,37.81061328,9.93,1.81,-0.55,-6.55,18.73,15.62
744,纺织服装,603587,地素时尚,59.07097064,58.74009631,17.88,1.69,-0.56,1.81,5.72,2.31
745,纺织服装,002722,物产金轮,34.00707815,28.89035037,26.64,1.32,-0.59,3.78,22.38,17.99
746,纺织服装,601599,浙文影业,45.02904718,45.02904718,28.74,2.9,-0.62,4.3,13.78,8.38
747,纺织服装,002003,伟星股份,123.90230322,107.93609392,30.87,3.01,-0.65,-7.77,-4.25,-23.58
748,纺织服装,001234,泰慕士,23.61147646,19.71758126,28.36,2.64,-0.65,-2.39,-5.89,31.03
749,纺织服装,002083,孚日股份,46.953295,46.9346454,9.21,1.07,-0.7,4.64,18.38,4.42
750,纺织服装,603665,康隆达,40.29387536,40.05794352,8.83,5.54,-0.71,-2.72,46.09,77.12
751,纺织服装,002674,兴业科技,30.67818799,30.36810708,40.5,1.28,-0.72,7.14,12.83,9.38
752,纺织服装,600630,龙头股份,35.56091567,35.56091567,48.98,4.6,-0.77,-1.53,3.33,-11.71
753,纺织服装,002098,浔兴股份,34.4038,34.4023585,16.6,2.57,-0.8,5.71,19.53,21.8
754,纺织服装,600987,航民股份,73.90728641,73.90728641,13.58,1.19,-0.86,-6.23,7.58,9.04
755,纺织服装,002563,森马服饰,141.97855143,116.02930068,16.56,1.28,-1.06,-3.48,-20.75,-20.99
756,纺织服装,300952,恒辉安防,42.15512727,24.2638156,38.83,2.86,-1.1,-17.23,15.35,27.18
757,纺织服装,002832,比音勒芬,92.11212336,62.85211104,6.95,1.7,-1.11,-3.65,-9.88,-24.61
758,纺织服装,001390,古麒绒材,48.42,11.86262086,31.77,3.26,-1.39,-3.08,100.41,100.41
759,纺织服装,002612,朗姿股份,80.79052548,46.51538285,21.21,2.99,-2.02,-5.96,16.6,14.41
760,纺织服装,603518,锦泓集团,34.16995816,33.95802459,9.6,0.95,-2.7,-18.84,12.93,4.0
761,纺织服装,300005,探路者,75.46816668,75.43504002,38.25,3.59,-4.87,-6.75,-14.17,22.0
762,医药商业,301408,华人健康,56.881422,21.21215929,23.23,2.81,0.47,12.59,29.39,30.1
763,医药商业,301015,百洋医药,111.16851917,111.15424292,32.69,5.67,-0.03,6.12,11.67,-9.81
764,医药商业,002788,鹭燕医药,33.37358762,32.77825759,11.7,1.08,-0.26,4.62,15.15,9.29
765,医药商业,002727,一心堂,96.62468063,65.55655145,15.09,1.32,-0.29,-5.62,27.61,29.62
766,医药商业,603233,大参林,198.04564894,198.04564894,10.76,2.91,-0.31,2.12,3.88,17.9
767,医药商业,605266,健之佳,32.93309796,32.93309796,24.56,1.28,-0.33,-3.45,10.19,-3.22
768,医药商业,600713,南京医药,69.2416783,68.07656691,9.76,1.02,-0.35,4.34,13.28,10.44
769,医药商业,000705,浙江震元,29.56991081,24.95308175,20.6,1.49,-0.43,3.88,15.23,12.74
770,医药商业,000411,英特集团,57.66912224,35.66686347,14.3,1.29,-0.57,3.26,10.72,7.59
771,医药商业,002462,嘉事堂,40.05138758,40.01888853,21.7,0.93,-0.59,1.85,13.85,7.69
772,医药商业,000028,国药一致,141.08924702,121.18661599,10.75,0.79,-0.69,-0.24,4.28,-12.22
773,医药商业,600829,人民同泰,44.18751109,44.18751109,24.1,1.51,-0.75,-13.41,3.25,1.6
774,医药商业,600056,中国医药,159.46078114,159.40446755,23.96,1.34,-0.83,1.33,6.6,-3.18
775,医药商业,603368,柳药集团,69.12311526,68.82936309,6.23,0.93,-0.85,1.35,7.64,1.29
